data,normed data
6.41,0.7865738321651351
7.06,0.9052216587612942
7.24,0.9310649034260956
7.42,0.9531884145936671
8.78,0.9789193040664947
8.89,0.9696754041705989
9.05,0.9534152466780097
9.12,0.9452910343192246
9.23,0.9313354129553195
9.25,0.9286463957060048
9.34,0.9159884318515632
9.11,0.9464882707604043
8.0,0.9959974990699496
8.86,0.9723557826736019
8.66,0.9871405170906322
9.03,0.9556253930184585
9.66,0.864161720924058
8.99,0.9598951855511937
9.0,0.9588466628283098
9.45,0.8993260122017371
10.39,0.7160169833509927
9.6,0.8746325270487231
9.68,0.8606002372085196
10.12,0.774487218281008
9.82,0.8347301417716702
9.38,0.9100773995012007
8.69,0.9852702792116727
9.21,0.9339784185273641
10.95,0.5884132598768982
9.84,0.8309069891978262
9.89,0.8212185698774032
10.27,0.7423995289118672
10.41,0.7115684931292452
10.34,0.7270770160406081
10.16,0.766039950905186
11.69,0.42360600142916915
10.81,0.6206278737505498
10.35,0.7248723018172866
10.85,0.6114238873591066
10.92,0.5953140066416448
10.56,0.6778283888823611
10.76,0.6321230990744677
10.83,0.6160264319238987
11.13,0.5471653532410491
11.12,0.5494463525730856
11.16,0.5403323287095276
11.36,0.49526579862035425
11.03,0.5700385398444769
11.64,0.4341943280667628
11.92,0.37638040038570597
11.93,0.3743863392391228
12.04,0.3528012993723839
11.89,0.38239349531990713
10.84,0.6137252638647335
12.14,0.33375535426432307
12.68,0.2412522017126532
12.23,0.3171040607432208
12.22,0.3189307710413831
12.46,0.27675757700370274
11.28,0.5131774504541163
11.96,0.3684354855281972
11.84,0.39251649711027425
11.7,0.4215013158189779
12.02,0.35667733877354574
10.59,0.6710138914612078
10.6,0.668738390990121
11.24,0.522194252749972
10.32,0.7314749819023625
10.31,0.7336680835386933
11.14,0.544885977041763
12.19,0.3244462494255635
10.71,0.6435995033156796
10.74,0.6367164023336732
9.98,0.8033341006048232
10.5,0.6913968366857282
10.49,0.693649544958154
10.14,0.770274187969324
10.15,0.7681596826006762
10.07,0.7849230609623624
9.43,0.9024497837808274
10.01,0.7972529139840935
9.8,0.8385225856298051
9.81,0.8366302384408788
9.91,0.8172925208759617
9.19,0.9365749769532073
8.76,0.9804259055082047
8.84,0.9740766813552222
9.37,0.9115712613492049
9.39,0.9085729023679489
9.06,0.9522915216072192
9.69,0.8588064531842347
9.77,0.8441524103130202
9.67,0.8623853496054055
9.51,0.8897118903023666
9.9,0.8192590921397059
9.54,0.884771425943706
9.71,0.8551931492021044
9.72,0.8533737692777559
9.27,0.9259118089426472
8.85,0.973222858737581
9.29,0.9231321014017205
9.41,0.9055322460996102
8.35,0.999064961966652
8.88,0.9705820178167982
8.81,0.9765582689682354
8.95,0.9639619359505659
9.28,0.9245275669699247
9.31,0.9203077282703577
9.17,0.9391246595776793
9.08,0.9500070025669369
9.32,0.9188789360875894
9.26,0.9272847706201831
8.71,0.9839545764507975
8.27,0.9999168397132738
8.22,0.9999815367020726
7.68,0.9779872626009616
7.05,0.903683510924269
6.48,0.8009029674273636
6.22,0.7463004516399142
5.27,0.530787399299156
5.39,0.5581216196471278
4.93,0.45523971244068767
4.77,0.4210751300239859
5.61,0.6086557272630044
6.17,0.7354136586047517
6.28,0.7592166879000093
7.3,0.9388683339497395
7.29,0.9375969876155281
7.92,0.9928356138135954
7.88,0.9909159215835316
7.57,0.968567621403175
7.49,0.9607220312690986
6.86,0.8725596977500142
6.12,0.7244248417863592
4.43,0.3524095934999737
4.69,0.40440727094044215
4.41,0.34855781934280317
2.78,0.11726989622109191
2.92,0.1307201598954811
3.81,0.2440372055602888
4.08,0.28834375560404185
4.29,0.3259208600161715
4.82,0.431637572640007
5.26,0.5285214299955315
5.44,0.5695735694541255
4.44,0.3543437591439044
6.18,0.7375994797426513
6.4,0.7845026604096458
6.82,0.8655716258687863
7.03,0.9005761463709625
7.45,0.956492482964434
7.91,0.9923767772376823
7.85,0.989328992571562
8.3,0.9997052615486275
8.57,0.9920008873068397
9.07,0.9511554244170025
8.94,0.9649465745078467
8.65,0.9877362714089349
8.46,0.9963943295926279
8.37,0.9987082832831017
8.44,0.9970085699900736
8.55,0.9929269250705526
8.62,0.9894402021831403
8.59,0.9910186295464455
8.73,0.982584032832889
8.72,0.9832761453280954
8.51,0.9946097133835111
7.94,0.9937109947667112
8.01,0.9963288786431773
7.9,0.9919038693600036
7.66,0.9763943436621372
7.67,0.9771975142690271
7.5,0.9617477142948685
7.69,0.9787635550568561
7.77,0.984485635120305
7.01,0.8974277739328308
6.23,0.7484647400963289
7.48,0.9596836227294764
7.17,0.9214389195240442
7.35,0.9450468211082231
7.34,0.9438350612074231
7.21,0.9270073182356028
7.8,0.9864056340768472
7.7,0.9795263585902275
8.02,0.9966460168315198
8.92,0.9668771004199788
9.36,0.9130544273967734
9.94,0.8113509825093728
9.78,0.8422837433885144
9.48,0.8945640000045328
10.26,0.7445717739532144
10.61,0.6664610100586368
10.65,0.6573341167887127
10.69,0.6481828555538155
10.37,0.720451785324224
9.86,0.8270537079582436
9.44,0.9008930303861372
9.52,0.8880747992456692
8.58,0.9915167756019512
8.43,0.9972942906323303
7.96,0.9945298616395174
8.06,0.9977718915565682
7.98,0.9952920734931113
7.07,0.9067493675269301
7.11,0.9127545841175017
7.4,0.950923577418095
7.16,0.9200189331620463
7.59,0.9703992635545003
7.13,0.9156929718711994
6.83,0.8673321134486002
6.59,0.822775634092773
6.68,0.8400256609306977
6.99,0.8942388990154152
7.14,0.9171459007925878
7.79,0.9857794136863143
8.52,0.9942102235821779
8.61,0.9899803205526868
8.45,0.9967085786661017
8.75,0.981158882515684
8.74,0.9818782685207281
9.35,0.9145268374922492
8.4,0.9980657083435339
7.26,0.933712593360179
6.5,0.8049404192953422
5.98,0.6931930246006851
4.94,0.4574088020691661
4.78,0.4231789230492589
5.23,0.5217363191408546
5.69,0.6270606901895487
6.03,0.7044177723728422
6.34,0.7719561845476138
7.04,0.9021349860140561
7.1,0.91126924463223
7.28,0.9363138799851625
7.41,0.9520621772736805
7.32,0.9413755328223317
7.43,0.954302242299646
7.51,0.962760628665931
7.73,0.9817335135583627
8.16,0.9995840689285481
8.05,0.9975118494665232
8.23,0.999997396143865
8.64,0.98831815355613
10.36,0.7226638666313807
10.68,0.6504727070028928
10.62,0.6641818205462969
10.55,0.6800956454960071
