data,normed data
0.0,0.07365882204135421
0.18,0.08538081169988931
0.39,0.10088415292039599
0.76,0.13344612633726083
1.49,0.21969959375638182
2.31,0.3535005572709316
1.97,0.29339303182837995
0.78,0.13540904043274504
1.74,0.25639820733967983
2.36,0.36285297405500905
2.56,0.40146803034812545
3.25,0.546342005163943
4.1,0.7320730440494084
5.27,0.9361095543608028
5.46,0.9576641136051802
5.91,0.991567868698352
6.21,0.9997836049186881
6.57,0.9939250472540291
6.97,0.9677205348256906
7.25,0.9378557157460219
7.67,0.8774772076934835
8.52,0.7138605266198129
8.71,0.6727924356984918
8.82,0.6486818006914741
8.02,0.8154168296870117
7.62,0.8855435085217401
6.62,0.9917629847150915
6.29,0.9999651337985578
5.38,0.9490831513856245
5.33,0.9433518437798285
6.26,0.9999966650696261
6.1,0.998147713856984
7.44,0.9126883226713581
8.18,0.7842660435491366
8.11,0.798079167094984
8.85,0.6420783419625562
9.96,0.40427400512545447
10.27,0.34503991108762366
10.6,0.2874302505042195
10.95,0.23308972447590343
10.78,0.25858909499831767
7.91,0.8358974822272697
7.98,0.8229586349181403
8.26,0.7681597236337264
7.77,0.8607065521167343
8.1,0.8000297269795056
8.17,0.7862559402674603
7.82,0.8520173385563438
7.89,0.8395311607224819
7.9,0.8377179144840375
4.84,0.8734998601004432
4.83,0.8718399782704254
2.29,0.34979491472588725
2.3,0.3516451899737463
1.46,0.2155443784662911
1.4,0.20739383964201588
1.48,0.218308596557423
1.23,0.18545380975652712
0.82,0.1393996936974254
1.07,0.16634483889641924
1.55,0.22817003980047007
1.41,0.20873746942205332
1.19,0.18053756877974048
1.03,0.16179756990601682
0.49,0.1090021115629251
0.69,0.1267442779128597
0.81,0.13839389489377044
0.93,0.15082553620005618
0.94,0.15189747220485586
0.8,0.13739352829485404
0.51,0.11068482536977654
2.44,0.3780730092584112
2.7,0.42955850813181784
3.31,0.5595033723008742
3.76,0.6587483485609616
4.01,0.7129688898992231
4.53,0.8184134409065734
4.77,0.8617063370741058
4.93,0.8880507998592129
4.56,0.8240484922410233
4.4,0.7933401894261426
5.28,0.9373438534787882
4.95,0.891186906335915
6.7,0.9876311144648883
5.25,0.9336086291322594
5.19,0.9258506962290328
4.65,0.8405844125858815
8.27,0.766124040479071
6.08,0.9976782889863087
8.83,0.6464817225503333
8.7,0.674974465939429
8.43,0.7329520105071455
8.25,0.7701905862302418
7.42,0.915512090183884
6.95,0.9695033930190141
5.98,0.9945415980053447
4.9,0.8832793294007689
3.48,0.5969890280875312
1.12,0.17215760646745656
1.15,0.17571430875164729
1.52,0.22390814554003552
3.77,0.6609411622743415
4.61,0.833305210967154
5.29,0.9385673140928932
5.43,0.9545322782761481
