data,normed data
0.0,0.048646073143272746
2.39,0.2731335622167612
4.06,0.5952201655426916
5.31,0.8475254084751989
4.7,0.7310137414022487
5.23,0.8334665519270104
5.41,0.8644532692920114
5.05,0.800320622785234
5.04,0.7984228643771499
5.4,0.8627942387241205
5.44,0.8693838775084267
6.02,0.949068638045256
5.72,0.9117871279044286
5.18,0.8244611625088599
5.79,0.9212858514680335
4.86,0.7633779235427158
7.76,0.9577233378567453
7.59,0.9730801196893103
7.54,0.9769670525996976
6.8,0.9989132241025112
7.34,0.9895524398389808
7.91,0.9415265886144996
7.74,0.959698511355021
7.86,0.9471927974775668
6.68,0.9960292202908453
8.0,0.9306745242404597
7.78,0.9557041189802098
9.3,0.7025749634012275
9.45,0.6709032265879169
9.77,0.602300477465402
9.61,0.636701874011371
7.42,0.9850938313006649
7.33,0.9900551130340622
6.57,0.9918126670605892
6.53,0.9899100000451176
7.29,0.9919435188159559
7.0,0.9997044090415232
7.68,0.9653568912608089
7.52,0.9784399716679905
8.55,0.8480286951279259
7.32,0.9905455756994608
7.18,0.9961204740441867
8.69,0.8231714755347794
7.88,0.9449579089923497
7.8,0.9536411506606262
7.69,0.9644418591943774
7.31,0.9910238094385004
9.2,0.7233769638400476
9.18,0.7275008237105101
7.97,0.9343837345813533
8.08,0.9203453596741813
7.72,0.9616293495804059
7.89,0.9438246260660964
7.43,0.9844821653107764
8.09,0.9190102544735909
8.73,0.8158344855506114
9.07,0.7499307962361051
8.29,0.8903550157404904
7.47,0.9819157172390311
8.2,0.9037003872633316
7.6,0.9722678827836103
5.81,0.9239132518412125
6.13,0.9603878990551848
6.67,0.9957078095185843
5.98,0.944628997361819
5.25,0.837022450162319
4.72,0.7351125120026197
5.1,0.8097244234097395
5.07,0.8040993237615748
7.07,0.9987929388809698
7.66,0.9671530457604547
7.44,0.9838584973956412
8.03,0.9268750516781133
8.43,0.8682252599253589
9.23,0.7171672693674181
8.45,0.8649349118144856
6.72,0.9971903990899551
6.89,0.9998918651459088
7.55,0.9762129964457128
7.39,0.9868565913512296
6.04,0.9512244485103517
6.51,0.9888853634801705
6.74,0.9976961584612329
6.07,0.9543772654497189
6.34,0.9782284484696718
7.24,0.9940275857192757
8.9,0.7836125605315606
8.88,0.787484970081326
9.48,0.6645164774368513
10.1,0.5316683723499925
11.42,0.2814699226381394
12.38,0.15443239251253213
12.45,0.1471496314464582
12.1,0.18619893314493255
12.37,0.1554939762231356
11.56,0.2597474995620711
11.99,0.19985732795268138
13.25,0.08109175678196442
9.5,0.6602509111243434
6.26,0.9720291972030017
6.41,0.9830355099157934
4.52,0.6935651856602577
3.12,0.4008740704693431
0.38,0.06715222998266478
0.3,0.06284054629122585
1.82,0.1932034019359163
2.1,0.23019451036973407
2.35,0.26693333469678343
3.31,0.43812831780681505
3.48,0.4725630710461606
4.48,0.6851278711945638
4.8,0.7513603798946719
5.0,0.7907772008728684
5.09,0.8078551980666826
4.97,0.7849873035143979
4.74,0.7391970528089654
4.64,0.7186369557160519
4.65,0.7207077789760006
4.77,0.7452961080323758
4.91,0.7732715815947151
5.12,0.8134451475459183
5.19,0.8262752192018887
5.3,0.8457924174834137
5.5,0.8790308870651207
5.84,0.9277808350045758
6.29,0.9744412683090989
6.59,0.9926904119399441
6.64,0.9946690903753346
5.9,0.9352467985896302
7.1,0.9982141108718324
6.93,0.9999998666165877
7.82,0.951534734801527
8.1,0.9176655373596799
7.21,0.9951298337632809
8.05,0.9242925293588353
9.36,0.6899650979579196
9.94,0.5657825271723231
10.62,0.42481469197093225
11.11,0.3333154627509127
11.3,0.30093801244624635
11.19,0.31945544566330286
11.48,0.2720284515399121
11.17,0.3228898403149987
11.5,0.26892512796199236
11.68,0.24199204220405274
11.9,0.21153461964111595
11.03,0.347496820165938
10.68,0.4130525468250889
10.64,0.42087841074522525
9.37,0.6878552694860689
10.02,0.5486811934523477
9.58,0.6431368718922638
10.06,0.5401621811794772
8.71,0.8195153960995851
7.85,0.94829432177838
7.01,0.9996118870891344
6.54,0.9904040201856485
6.73,0.9974495230418287
6.03,0.9501519105644414
7.05,0.999116140407609
6.97,0.9999065218042416
5.99,0.9457548097202161
7.56,0.9754472464303022
8.59,0.8410626790673275
8.49,0.858261954774758
8.6,0.8393037277714532
8.58,0.8428147099390645
9.02,0.7599709245538226
8.83,0.7970743609355772
8.76,0.8102676145933486
8.86,0.7913366798737637
9.09,0.7458862727620438
9.12,0.7397905209031623
8.96,0.7718760432205253
8.94,0.7758076055345478
8.26,0.8948827818493402
9.03,0.7579712801845793
8.65,0.8304072240556787
8.75,0.8121292251646017
8.7,0.821346569724959
8.48,0.859941585150708
7.65,0.9680341019332747
8.21,0.9022531620114796
6.69,0.9963381960361994
4.12,0.6081288744184782
1.51,0.15732035800201952
1.54,0.1605645339951006
0.4,0.06826701382077002
2.45,0.2825982636379806
2.86,0.3523698032696833
2.72,0.32757405706897846
2.38,0.2715752592969696
1.08,0.11596285155474319
0.65,0.08351166356795323
0.35,0.06550791060855933
1.78,0.1882766135027465
1.04,0.11258556375259941
0.5,0.07406880027092524
0.87,0.09907255253030738
0.6,0.08026258895743867
0.67,0.08484035259793231
1.26,0.13212941870392095
0.91,0.10213184698171376
0.47,0.07228786143158565
0.59,0.07962509685550488
2.04,0.22189769296948467
1.83,0.19444899517450642
2.77,0.33631794384517705
3.39,0.4542143858094326
3.87,0.5544630595615265
4.26,0.6382229645241428
4.44,0.6766569348127289
4.45,0.6787776123584964
4.73,0.7371565918313477
5.2,0.8280828460453951
5.73,0.913172544316048
6.09,0.956424762929916
6.85,0.9995825826247715
7.11,0.9979961233136065
7.5,0.9798657845471338
7.37,0.9879713478101552
7.4,0.9862810665170282
7.61,0.9714440983694765
9.51,0.6581159833294944
10.05,0.5422896898894974
10.25,0.5000914572485402
10.65,0.41891606071673254
11.09,0.336831033426087
10.41,0.4670139378289431
10.28,0.49383695860048155
10.81,0.38806948706001654
10.73,0.40336029858779826
10.76,0.3975944112203537
10.85,0.3805278943465381
11.12,0.3315652021299645
8.31,0.8872934055405155
7.45,0.9832228508508382
6.82,0.9992186378389338
6.55,0.9908858167100285
6.16,0.9632437327657658
6.5,0.9883547854651443
6.08,0.9554064774685168
6.14,0.961350999921496
6.36,0.979661133087427
5.8,0.9226044217268244
5.74,0.9145485563349431
5.83,0.9265015048066354
6.62,0.9939146700488503
7.28,0.9923849599295149
7.79,0.9546780847708547
8.02,0.9281514964274552
8.33,0.8841978122508859
8.89,0.7855513221237609
8.91,0.7816687466625689
9.15,0.7336614851165429
9.25,0.7130122488764612
9.33,0.6962809138983672
8.72,0.8176780146707827
8.79,0.8046475873602276
7.22,0.9947748009543323
7.84,0.9493851792011611
