type,time,latitude,longitude,accuracy (m),altitude (m),speed (m/s),bearing (deg),sat_used,sat_inview,desc
T,12/22/2018 10:15,30.39925826,78.07591572,5,857,1.21,54,24,32,
T,12/22/2018 10:15,30.39926545,78.07592679,5,857,1.21,51,24,32,
T,12/22/2018 10:15,30.39927196,78.07593756,5,857,1.21,51,25,32,
T,12/22/2018 10:15,30.39927915,78.07594745,5,857,1.21,49,25,32,
T,12/22/2018 10:15,30.3992854,78.07595753,5,857,1.21,55,25,32,
T,12/22/2018 10:15,30.3992913,78.07596697,5,857,1.21,47,25,32,
T,12/22/2018 10:15,30.39929715,78.07597475,5,857,1.21,42,24,32,
T,12/22/2018 10:15,30.39930484,78.07598277,5,857,1.21,41,24,32,
T,12/22/2018 10:15,30.39931314,78.07599194,5,856,1.21,42,24,32,
T,12/22/2018 10:15,30.3993208,78.07599993,5,857,1.21,42,24,32,
T,12/22/2018 10:15,30.39933023,78.07600697,5,857,1.21,32,24,32,
T,12/22/2018 10:15,30.39933925,78.07601568,5,857,1.21,43,24,32,
T,12/22/2018 10:15,30.3993498,78.07602775,5,857,1.21,46,24,32,
T,12/22/2018 10:15,30.39935774,78.07603897,5,857,1.21,49,24,32,
T,12/22/2018 10:15,30.3993666,78.07605063,5,857,1.21,49,24,32,
T,12/22/2018 10:15,30.39937437,78.07606285,5,857,1.21,58,23,33,
T,12/22/2018 10:15,30.39938162,78.07607506,5,858,1.21,55,23,33,
T,12/22/2018 10:15,30.3993887,78.07608596,5,857,1.21,53,23,33,
T,12/22/2018 10:15,30.39939652,78.076095,5,857,1.21,44,23,33,
T,12/22/2018 10:15,30.39940588,78.07610483,5,857,1.21,44,23,33,
T,12/22/2018 10:15,30.39941534,78.07611445,5,857,1.22,45,23,33,
T,12/22/2018 10:15,30.39942449,78.07612494,5,858,1.22,45,23,33,
T,12/22/2018 10:15,30.39943264,78.0761347,5,858,1.22,47,23,33,
T,12/22/2018 10:15,30.39944175,78.0761458,5,858,1.22,50,23,33,
T,12/22/2018 10:15,30.3994515,78.07615582,5,858,1.22,39,23,33,
T,12/22/2018 10:15,30.3994604,78.07616531,5,858,1.22,46,23,33,
T,12/22/2018 10:15,30.3994694,78.07617563,5,858,1.22,47,23,33,
T,12/22/2018 10:15,30.39947643,78.07618483,5,858,1.22,51,23,33,
T,12/22/2018 10:15,30.39948064,78.07619518,5,858,1.21,70,23,33,
T,12/22/2018 10:15,30.39948549,78.07620739,5,858,1.22,62,22,33,
T,12/22/2018 10:15,30.39949018,78.07621827,5,858,1.21,63,22,33,
T,12/22/2018 10:15,30.39949429,78.07623063,5,858,1.22,73,22,33,
T,12/22/2018 10:15,30.3994975,78.07624096,5,858,1.21,66,21,33,
T,12/22/2018 10:15,30.39949852,78.07625262,5,858,1.21,89,21,33,
T,12/22/2018 10:15,30.39949496,78.07626446,5,858,1.21,115,21,33,
T,12/22/2018 10:15,30.39949185,78.07627614,5,858,1.21,98,21,32,
T,12/22/2018 10:15,30.3994973,78.07628748,5,858,1.21,59,21,32,
T,12/22/2018 10:15,30.3995034,78.07629702,5,858,1.21,69,21,32,
T,12/22/2018 10:15,30.39950826,78.07630729,5,858,1.21,69,22,32,
T,12/22/2018 10:15,30.39951309,78.0763179,5,858,1.21,68,22,32,
T,12/22/2018 10:15,30.39951944,78.07632777,5,858,1.21,58,23,32,
T,12/22/2018 10:15,30.39952676,78.07633686,5,858,1.21,54,23,31,
T,12/22/2018 10:15,30.39953202,78.07634899,5,858,1.21,57,23,32,
T,12/22/2018 10:15,30.39953836,78.07635991,5,858,1.21,47,23,32,
T,12/22/2018 10:15,30.39954269,78.07637018,5,858,1.2,61,23,32,
T,12/22/2018 10:15,30.39954512,78.07637928,5,858,1.2,63,23,32,
T,12/22/2018 10:15,30.39954984,78.07638915,5,858,1.2,56,23,32,
T,12/22/2018 10:15,30.39955514,78.07639979,5,858,1.2,67,24,32,
T,12/22/2018 10:15,30.39955682,78.07641281,5,858,1.2,93,24,32,
T,12/22/2018 10:15,30.3995514,78.07642546,5,858,1.2,136,24,33,
T,12/22/2018 10:15,30.39954342,78.07643309,5,858,1.2,142,24,33,
T,12/22/2018 10:16,30.39953667,78.07644092,5,859,1.21,148,23,33,
T,12/22/2018 10:16,30.3995316,78.0764486,5,859,1.2,140,23,33,
T,12/22/2018 10:16,30.3995272,78.07645637,5,859,1.2,137,23,33,
T,12/22/2018 10:16,30.3995243,78.07646452,5,859,1.2,130,25,33,
T,12/22/2018 10:16,30.39952031,78.0764748,5,859,1.2,126,25,33,
T,12/22/2018 10:16,30.3995166,78.07648563,5,859,1.2,122,25,33,
T,12/22/2018 10:16,30.39951103,78.07649677,5,859,1.2,127,25,33,
T,12/22/2018 10:16,30.39950379,78.07650813,5,859,1.21,133,25,33,
T,12/22/2018 10:16,30.39949506,78.07651798,5,859,1.21,137,25,34,
T,12/22/2018 10:16,30.3994872,78.07652516,5,859,1.2,137,25,34,
T,12/22/2018 10:16,30.3994797,78.07653214,5,859,1.2,137,25,34,
T,12/22/2018 10:16,30.39947358,78.07654032,5,859,1.2,128,25,34,
T,12/22/2018 10:16,30.39946624,78.07654798,5,859,1.2,133,25,34,
T,12/22/2018 10:16,30.39945949,78.07655423,5,859,1.2,134,24,34,
T,12/22/2018 10:16,30.39945168,78.07656464,5,859,1.2,126,24,34,
T,12/22/2018 10:16,30.39944014,78.07657462,5,859,1.2,142,24,34,
T,12/22/2018 10:16,30.39942934,78.07658285,5,860,1.2,137,24,33,
T,12/22/2018 10:16,30.39942121,78.07659452,5,860,1.2,122,23,33,
T,12/22/2018 10:16,30.39941443,78.07660412,5,860,1.2,134,23,33,
T,12/22/2018 10:16,30.39941458,78.07661617,5,860,1.2,85,23,33,
T,12/22/2018 10:16,30.39941952,78.07662727,5,859,1.2,77,23,33,
T,12/22/2018 10:16,30.39942089,78.07663769,5,859,1.2,86,23,33,
T,12/22/2018 10:16,30.39942407,78.07664784,5,859,1.2,61,23,33,
T,12/22/2018 10:16,30.39942997,78.07665509,5,859,1.19,39,22,33,
T,12/22/2018 10:16,30.399437,78.07666159,5,859,1.19,35,22,33,
T,12/22/2018 10:16,30.39944336,78.07666984,6,859,1.2,51,22,33,
T,12/22/2018 10:16,30.39944779,78.07667994,6,860,1.2,56,22,33,
T,12/22/2018 10:16,30.39945834,78.07668562,8,860,1.2,39,22,33,
T,12/22/2018 10:16,30.39947125,78.07668899,8,860,1.2,35,22,33,
T,12/22/2018 10:16,30.39948463,78.07669157,8,860,1.2,35,22,33,
T,12/22/2018 10:16,30.39949489,78.07669716,8,860,1.2,64,22,33,
T,12/22/2018 10:16,30.39950497,78.07670333,8,860,1.2,42,22,33,
T,12/22/2018 10:16,30.39950933,78.07671193,9,860,1.2,102,22,33,
T,12/22/2018 10:16,30.39950729,78.07672281,11,860,1.2,108,22,33,
T,12/22/2018 10:16,30.39950477,78.07673405,12,860,1.2,105,22,33,
T,12/22/2018 10:16,30.39950143,78.07674535,14,860,1.2,113,21,33,
T,12/22/2018 10:16,30.3994961,78.07675605,15,860,1.2,121,20,32,
T,12/22/2018 10:16,30.39948314,78.07676981,14,860,1.2,118,20,33,
T,12/22/2018 10:16,30.3994681,78.07677709,15,861,1.2,169,20,33,
T,12/22/2018 10:16,30.39945581,78.0767603,9,860,1.19,269,20,33,
T,12/22/2018 10:16,30.39945636,78.07674482,8,860,1.19,324,20,33,
T,12/22/2018 10:16,30.39946465,78.07673372,9,860,1.2,324,19,33,
T,12/22/2018 10:16,30.39947389,78.07672239,11,860,1.2,316,19,33,
T,12/22/2018 10:16,30.39948269,78.07671242,12,860,1.2,323,17,32,
T,12/22/2018 10:16,30.3994812,78.07669544,12,860,1.2,274,17,33,
T,12/22/2018 10:16,30.39947937,78.07667851,14,860,1.2,286,15,32,
T,12/22/2018 10:16,30.39948534,78.07667047,14,860,1.2,359,12,30,
T,12/22/2018 10:16,30.39949089,78.07667709,14,860,1.2,75,12,33,
T,12/22/2018 10:16,30.39949084,78.07668998,14,860,1.2,91,11,33,
T,12/22/2018 10:16,30.39948958,78.0767029,14,860,1.2,92,11,33,
T,12/22/2018 10:16,30.39948822,78.07671565,14,860,1.2,94,11,33,
T,12/22/2018 10:16,30.39948689,78.07672835,14,860,1.2,94,11,33,
T,12/22/2018 10:16,30.39948572,78.07674097,14,860,1.2,94,11,33,
T,12/22/2018 10:16,30.39949016,78.07675339,12,861,1.31,46,11,33,
T,12/22/2018 10:16,30.39949647,78.07676595,12,857,1.2,71,11,33,
T,12/22/2018 10:16,30.39949412,78.07677798,12,858,1.2,122,11,33,
T,12/22/2018 10:16,30.39948321,78.07678643,12,859,1.2,161,11,33,
T,12/22/2018 10:16,30.39947323,78.07679066,14,859,1.2,159,11,33,
T,12/22/2018 10:16,30.39946357,78.07679474,14,859,1.2,156,11,33,
T,12/22/2018 10:16,30.39945294,78.07679766,14,859,1.2,157,11,33,
T,12/22/2018 10:17,30.39944141,78.07679979,14,860,1.2,162,11,33,
T,12/22/2018 10:17,30.39942875,78.07679428,14,860,1.2,199,11,33,
T,12/22/2018 10:17,30.3994243,78.07678056,18,860,1.2,279,11,33,
T,12/22/2018 10:17,30.3994319,78.07677027,18,860,1.2,347,10,33,
T,12/22/2018 10:17,30.39944367,78.07676716,18,860,1.2,357,10,32,
T,12/22/2018 10:17,30.3994552,78.07676553,18,860,1.2,356,10,32,
T,12/22/2018 10:17,30.39946648,78.07676338,18,860,1.2,351,10,32,
T,12/22/2018 10:17,30.39947747,78.07676015,18,860,1.2,346,10,32,
T,12/22/2018 10:17,30.39948792,78.07676449,18,860,1.2,27,11,32,
T,12/22/2018 10:17,30.39948776,78.07677973,18,861,1.2,87,11,32,
T,12/22/2018 10:17,30.39947052,78.0767916,18,861,1.2,174,11,32,
T,12/22/2018 10:17,30.39945393,78.07679239,17,861,1.2,198,11,32,
T,12/22/2018 10:17,30.39944002,78.07678854,17,861,1.2,202,11,32,
T,12/22/2018 10:17,30.39943007,78.07677915,17,861,1.2,227,11,32,
T,12/22/2018 10:17,30.39942475,78.0767625,17,861,1.2,255,11,31,
T,12/22/2018 10:17,30.39942101,78.07674816,17,861,1.2,248,11,31,
T,12/22/2018 10:17,30.39941952,78.07673188,17,861,1.2,264,11,31,
T,12/22/2018 10:17,30.39941879,78.07671801,17,861,1.2,276,12,31,
T,12/22/2018 10:17,30.39942532,78.07670787,17,861,1.2,318,12,31,
T,12/22/2018 10:17,30.39943295,78.07669769,17,861,1.2,302,12,31,
T,12/22/2018 10:17,30.39943773,78.07668579,17,861,1.2,290,12,31,
T,12/22/2018 10:17,30.39943948,78.07667307,17,861,1.2,272,12,31,
T,12/22/2018 10:17,30.3994386,78.07666039,18,861,1.2,264,12,30,
T,12/22/2018 10:17,30.39943517,78.07664833,18,861,1.2,250,11,29,
T,12/22/2018 10:17,30.39943021,78.07663694,18,861,1.2,245,12,29,
T,12/22/2018 10:17,30.39942541,78.07662561,18,861,1.2,248,12,29,
T,12/22/2018 10:17,30.39942631,78.07661345,18,861,1.2,254,12,29,
T,12/22/2018 10:17,30.39942976,78.0766008,18,861,1.2,256,12,29,
T,12/22/2018 10:17,30.39943087,78.07658842,18,861,1.2,252,12,29,
T,12/22/2018 10:17,30.39943017,78.07657632,18,861,1.2,252,12,29,
T,12/22/2018 10:17,30.3994286,78.07656427,18,861,1.2,252,12,29,
T,12/22/2018 10:17,30.39942654,78.07655225,18,861,1.2,253,12,29,
T,12/22/2018 10:17,30.39941939,78.07654123,18,861,1.2,249,12,29,
T,12/22/2018 10:17,30.39940683,78.07653162,18,861,1.2,244,10,29,
T,12/22/2018 10:17,30.39939341,78.07652263,18,861,1.2,240,10,29,
T,12/22/2018 10:17,30.39939494,78.07652558,18,861,1.2,64,10,29,
T,12/22/2018 10:17,30.39940206,78.07653821,18,861,1.2,61,9,29,
T,12/22/2018 10:17,30.39940989,78.07654972,18,861,1.2,59,9,29,
T,12/22/2018 10:17,30.39941787,78.07656056,18,861,1.2,58,9,28,
