type,time,latitude,longitude,accuracy (m),altitude (m),geoid_height (m),speed (m/s),bearing (deg),sat_used,sat_inview,name,desc
T,2019-03-14 10:45:33,30.32492816,78.05272477,6,616.000,,4.760,89,21,31,20190314-161533,GPS Logger: 20190314-161533
T,2019-03-14 10:45:34,30.32493276,78.05277591,5,619.000,,4.430,89,21,31,,
T,2019-03-14 10:45:35,30.32493687,78.05282540,5,618.000,,4.550,88,21,31,,
T,2019-03-14 10:45:36,30.32494152,78.05287649,5,620.000,,4.610,88,21,31,,
T,2019-03-14 10:45:37,30.32494563,78.05292969,5,622.000,,4.850,90,21,31,,
T,2019-03-14 10:45:38,30.32494877,78.05298304,5,624.000,,4.730,90,21,31,,
T,2019-03-14 10:45:39,30.32495025,78.05303405,5,624.000,,4.730,90,22,31,,
T,2019-03-14 10:45:40,30.32494963,78.05308716,6,624.000,,4.940,91,22,31,,
T,2019-03-14 10:45:41,30.32494999,78.05311628,5,623.000,,0.000,,22,31,,
T,2019-03-14 10:45:42,30.32494934,78.05315776,5,624.000,,5.140,90,22,31,,
T,2019-03-14 10:45:43,30.32494818,78.05322255,5,623.000,,5.160,90,22,31,,
T,2019-03-14 10:45:44,30.32494769,78.05328566,5,623.000,,5.210,90,22,31,,
T,2019-03-14 10:45:45,30.32494286,78.05337577,6,626.000,,5.070,89,22,31,,
T,2019-03-14 10:45:46,30.32494848,78.05343461,6,626.000,,5.130,89,22,31,,
T,2019-03-14 10:45:47,30.32494834,78.05349422,6,626.000,,5.270,91,22,31,,
T,2019-03-14 10:45:48,30.32495664,78.05354791,5,626.000,,5.300,92,22,31,,
T,2019-03-14 10:45:49,30.32495859,78.05361064,5,628.000,,5.580,91,22,31,,
T,2019-03-14 10:45:50,30.32495793,78.05367304,6,629.000,,5.570,94,22,31,,
T,2019-03-14 10:45:51,30.32494010,78.05373444,6,631.000,,5.610,97,22,31,,
T,2019-03-14 10:45:52,30.32492109,78.05379814,6,629.000,,5.750,100,22,31,,
T,2019-03-14 10:45:53,30.32492375,78.05385955,8,630.000,,6.030,98,22,31,,
T,2019-03-14 10:45:54,30.32490047,78.05391841,6,630.000,,5.340,102,22,31,,
T,2019-03-14 10:45:55,30.32488321,78.05397351,6,630.000,,5.140,99,22,31,,
T,2019-03-14 10:45:56,30.32488024,78.05402188,8,631.000,,4.970,99,22,31,,
T,2019-03-14 10:45:57,30.32486478,78.05407781,8,630.000,,5.260,100,22,31,,
T,2019-03-14 10:45:58,30.32485660,78.05412556,9,630.000,,4.950,101,22,31,,
T,2019-03-14 10:45:59,30.32484693,78.05417668,11,630.000,,4.990,102,22,31,,
T,2019-03-14 10:46:00,30.32483642,78.05422040,12,630.000,,4.620,105,22,31,,
T,2019-03-14 10:46:01,30.32483395,78.05425002,11,628.000,,3.950,110,22,31,,
T,2019-03-14 10:46:02,30.32482565,78.05429819,11,628.000,,4.120,108,22,31,,
T,2019-03-14 10:46:03,30.32482377,78.05435461,12,627.000,,4.050,101,22,31,,
T,2019-03-14 10:46:04,30.32480400,78.05438983,12,627.000,,4.020,108,22,31,,
T,2019-03-14 10:46:05,30.32480557,78.05444207,12,627.000,,4.400,100,22,31,,
T,2019-03-14 10:46:06,30.32479819,78.05448535,12,627.000,,4.300,97,22,31,,
T,2019-03-14 10:46:07,30.32479706,78.05455063,11,627.000,,4.710,99,22,31,,
T,2019-03-14 10:46:08,30.32481303,78.05460915,12,626.000,,4.910,92,22,31,,
