type,time,latitude,longitude,accuracy (m),altitude (m),speed (m/s),bearing (deg),sat_used,sat_inview,desc
T,12/22/2018 10:49,30.3366143,78.05580622,8,662,3.72,242,7,17,
T,12/22/2018 10:49,30.33659693,78.05577102,11,662,3.72,244,7,17,
T,12/22/2018 10:49,30.33658217,78.05573645,12,662,3.55,245,10,22,
T,12/22/2018 10:49,30.33657161,78.0557118,8,662,2.04,245,16,31,
T,12/22/2018 10:49,30.33656274,78.05569475,8,662,2.02,231,16,31,
T,12/22/2018 10:49,30.33655572,78.05568209,8,662,1.28,232,16,22,
T,12/22/2018 10:49,30.33654982,78.05567194,8,661,1.38,237,10,21,
T,12/22/2018 10:49,30.33654276,78.05566092,8,662,1.41,232,9,21,
T,12/22/2018 10:49,30.33653704,78.0556508,8,663,1.07,232,10,21,
T,12/22/2018 10:49,30.33652685,78.05564065,8,664,1.48,232,12,22,
T,12/22/2018 10:50,30.33651406,78.05562789,8,663,1.28,232,13,21,
T,12/22/2018 10:50,30.33650278,78.05561538,8,663,1.03,232,13,21,
T,12/22/2018 10:50,30.33649452,78.05560458,8,663,0.66,232,12,19,
T,12/22/2018 10:50,30.33648918,78.05559333,8,662,1.13,232,12,21,
T,12/22/2018 10:50,30.33648489,78.0555822,8,662,0.73,231,11,20,
T,12/22/2018 10:50,30.33648296,78.05557789,8,663,0,,11,20,
T,12/22/2018 10:50,30.33648317,78.05557494,8,662,0.19,231,11,20,
T,12/22/2018 10:50,30.33647981,78.05556889,6,663,0.44,231,11,21,
T,12/22/2018 10:50,30.33647514,78.05555935,6,663,1.18,234,12,20,
T,12/22/2018 10:50,30.33646628,78.05554428,6,662,1.61,236,14,21,
T,12/22/2018 10:50,30.33645799,78.05552968,6,662,1.18,236,12,19,
T,12/22/2018 10:50,30.33645374,78.05552303,6,663,0,,12,21,
T,12/22/2018 10:50,30.33645095,78.05551969,6,663,0,,9,18,
T,12/22/2018 10:50,30.33644861,78.0555176,6,663,0,,9,21,
T,12/22/2018 10:50,30.33644729,78.05551814,8,663,0,,13,31,
T,12/22/2018 10:50,30.33644656,78.05551386,9,663,0.53,236,14,31,
T,12/22/2018 10:50,30.33645056,78.05550492,9,663,0.92,236,14,31,
T,12/22/2018 10:50,30.33645283,78.05549232,6,663,1.14,268,12,20,
T,12/22/2018 10:50,30.33644968,78.05547776,8,663,1.45,255,10,19,
T,12/22/2018 10:50,30.33644405,78.0554631,8,663,1.39,242,11,29,
T,12/22/2018 10:50,30.33643548,78.05545093,9,663,1.4,241,13,31,
T,12/22/2018 10:50,30.33642544,78.05543932,9,663,1.57,231,14,31,
T,12/22/2018 10:50,30.33641665,78.05542846,9,663,1.28,229,14,31,
T,12/22/2018 10:50,30.33640616,78.05541403,8,663,1.93,234,15,31,
T,12/22/2018 10:50,30.33639682,78.05539755,8,662,1.65,238,16,31,
T,12/22/2018 10:50,30.3363865,78.05538504,8,663,1.46,232,16,31,
T,12/22/2018 10:50,30.33637553,78.0553737,6,662,1.55,226,16,30,
T,12/22/2018 10:50,30.33636179,78.05536187,8,663,1.96,219,16,30,
T,12/22/2018 10:50,30.33633783,78.05534444,6,662,2.84,219,16,30,
T,12/22/2018 10:50,30.33631152,78.05532273,6,662,3,220,16,29,
T,12/22/2018 10:50,30.3362845,78.05529611,6,662,3.77,224,17,29,
T,12/22/2018 10:50,30.33625045,78.05525861,6,662,5.04,226,18,29,
T,12/22/2018 10:50,30.33621634,78.0552158,6,663,4.91,226,19,29,
T,12/22/2018 10:50,30.33617875,78.05517723,6,662,4.92,222,21,29,
T,12/22/2018 10:50,30.33613853,78.05514499,6,661,5.09,217,21,29,
T,12/22/2018 10:50,30.33607066,78.05512085,6,661,5.25,208,23,29,
T,12/22/2018 10:50,30.33602636,78.0550845,6,661,5.36,214,23,29,
T,12/22/2018 10:50,30.33597277,78.05504516,6,661,6.34,210,22,30,
T,12/22/2018 10:50,30.33593418,78.05501006,6,661,5.82,215,22,31,
T,12/22/2018 10:50,30.33587941,78.05496031,5,660,5.92,219,23,32,
T,12/22/2018 10:50,30.3358376,78.05491877,5,659,6.07,224,23,32,
T,12/22/2018 10:50,30.33579717,78.05487453,6,659,6.03,222,16,23,
T,12/22/2018 10:50,30.33575299,78.05481834,5,658,7.24,227,12,20,
T,12/22/2018 10:50,30.33571158,78.05476685,6,657,7.39,228,11,20,
T,12/22/2018 10:50,30.33568264,78.05471852,6,654,7.35,229,11,20,
T,12/22/2018 10:50,30.33564318,78.05465557,6,655,7.62,229,11,20,
T,12/22/2018 10:50,30.33560692,78.05460288,6,653,7.59,232,11,19,
T,12/22/2018 10:50,30.33555398,78.05454795,6,652,7.37,229,13,20,
T,12/22/2018 10:50,30.33551896,78.05450078,6,651,6.73,232,11,17,
T,12/22/2018 10:50,30.3354799,78.05444534,6,651,6.55,232,10,17,
T,12/22/2018 10:50,30.33545641,78.05439591,6,653,6.07,234,10,17,
T,12/22/2018 10:50,30.33542456,78.05434444,6,654,6.07,235,12,18,
T,12/22/2018 10:50,30.33540274,78.05429364,6,653,6.24,239,11,20,
T,12/22/2018 10:50,30.33538181,78.05423879,8,655,5.76,240,13,19,
T,12/22/2018 10:50,30.33534593,78.05418295,8,655,6.08,236,13,20,
T,12/22/2018 10:50,30.33532086,78.0541309,8,655,4.57,238,14,20,
T,12/22/2018 10:50,30.3352794,78.05409739,8,655,4.11,231,13,19,
T,12/22/2018 10:50,30.33526396,78.05404915,9,656,4.68,236,12,18,
T,12/22/2018 10:50,30.33523664,78.0540033,8,656,4.77,227,9,16,
T,12/22/2018 10:50,30.33520976,78.05396366,9,655,3.81,227,12,20,
T,12/22/2018 10:51,30.33518634,78.05393465,9,660,3.81,227,12,20,
T,12/22/2018 10:51,30.33518154,78.05392204,9,659,1,236,13,20,
T,12/22/2018 10:51,30.33517207,78.0539146,9,659,0.75,236,9,16,
T,12/22/2018 10:51,30.33516667,78.05390982,12,659,0.75,236,9,16,
T,12/22/2018 10:51,30.33514951,78.05390734,11,658,0.26,236,11,21,
T,12/22/2018 10:51,30.33515003,78.05390793,9,658,0,,11,20,
T,12/22/2018 10:51,30.33515259,78.05390713,9,657,0,,11,20,
T,12/22/2018 10:51,30.33515574,78.0539067,9,657,0,,8,18,
T,12/22/2018 10:51,30.33515796,78.05390601,9,657,0,,9,21,
T,12/22/2018 10:51,30.33515906,78.05390648,9,657,0,,10,21,
T,12/22/2018 10:51,30.33515893,78.0539069,9,656,0,,9,19,
T,12/22/2018 10:51,30.33515987,78.05390819,9,656,0,,9,20,
T,12/22/2018 10:51,30.33516122,78.05390757,9,656,0,,11,20,
T,12/22/2018 10:51,30.33516211,78.05390726,9,656,0,,6,16,
T,12/22/2018 10:51,30.33516255,78.0539071,9,656,0,,6,16,
T,12/22/2018 10:51,30.33516408,78.05390596,9,656,0,,13,31,
T,12/22/2018 10:51,30.33516574,78.05390485,8,656,0,,14,31,
T,12/22/2018 10:51,30.33516727,78.05390404,8,656,0,,14,32,
T,12/22/2018 10:51,30.33516861,78.0539033,8,656,0,,14,32,
T,12/22/2018 10:51,30.33517013,78.05390237,8,656,0,,15,32,
T,12/22/2018 10:51,30.33517138,78.05390156,8,656,0,,15,32,
T,12/22/2018 10:51,30.33517252,78.05390078,8,656,0,,16,32,
T,12/22/2018 10:51,30.33517379,78.05389992,8,656,0,,16,32,
T,12/22/2018 10:51,30.33517484,78.05389924,8,657,0,,16,32,
T,12/22/2018 10:51,30.33517572,78.05389875,8,657,0,,17,32,
T,12/22/2018 10:51,30.33517648,78.05389834,9,657,0,,17,32,
T,12/22/2018 10:51,30.33517725,78.05389792,6,657,0,,21,32,
T,12/22/2018 10:51,30.33517735,78.05389796,6,657,0,,21,32,
T,12/22/2018 10:51,30.33517741,78.05389799,6,657,0,,22,32,
T,12/22/2018 10:51,30.33517757,78.05389769,6,657,0,,23,32,
T,12/22/2018 10:51,30.3351774,78.05389738,5,657,0,,23,32,
T,12/22/2018 10:51,30.33517157,78.05388261,5,656,1.87,242,23,32,
T,12/22/2018 10:51,30.3351632,78.05385797,5,657,2.29,250,23,32,
T,12/22/2018 10:51,30.3351543,78.05383354,6,656,2.12,246,23,32,
T,12/22/2018 10:51,30.33514594,78.05381162,5,655,1.95,246,23,32,
T,12/22/2018 10:51,30.33513742,78.05379222,5,655,1.82,241,23,32,
T,12/22/2018 10:51,30.3351283,78.05377573,5,657,1.5,232,23,32,
T,12/22/2018 10:51,30.33511817,78.05375841,5,657,1.52,232,24,32,
T,12/22/2018 10:51,30.335108,78.05373996,5,657,1.59,244,24,32,
T,12/22/2018 10:51,30.33509775,78.05372163,5,658,1.23,243,24,32,
T,12/22/2018 10:51,30.33509085,78.0537079,5,658,0.89,244,24,32,
T,12/22/2018 10:51,30.33508443,78.05369461,6,658,1.07,244,24,32,
T,12/22/2018 10:51,30.33508196,78.0536856,5,657,0.52,245,24,32,
T,12/22/2018 10:51,30.3350823,78.0536816,5,657,0.15,245,24,32,
T,12/22/2018 10:51,30.33508235,78.05367815,6,656,0.24,245,24,32,
T,12/22/2018 10:51,30.33508229,78.05367658,6,656,0,,24,32,
T,12/22/2018 10:51,30.33508413,78.05367679,5,656,0,,24,32,
T,12/22/2018 10:51,30.33508513,78.05367324,5,655,0,,24,32,
T,12/22/2018 10:51,30.33508649,78.05366888,5,654,0,,16,21,
T,12/22/2018 10:51,30.33508717,78.0536667,5,654,0,,16,21,
T,12/22/2018 10:51,30.33508086,78.05365621,5,655,1.25,225,14,32,
T,12/22/2018 10:51,30.3350676,78.05363772,5,654,2.1,233,15,32,
T,12/22/2018 10:51,30.33504926,78.053613,5,652,3.13,231,13,21,
T,12/22/2018 10:51,30.3350271,78.05358147,5,654,3.56,232,11,21,
T,12/22/2018 10:51,30.33500185,78.0535458,6,657,4.05,238,12,19,
T,12/22/2018 10:51,30.33497766,78.05350765,6,655,4.05,237,12,19,
T,12/22/2018 10:51,30.33496024,78.05347418,6,656,2.97,238,16,32,
T,12/22/2018 10:51,30.33494152,78.05344058,6,654,3.11,237,15,21,
T,12/22/2018 10:51,30.33492327,78.0534106,6,655,2.85,230,10,21,
T,12/22/2018 10:51,30.33490563,78.05338373,6,655,2.59,236,10,23,
T,12/22/2018 10:52,30.33488992,78.05335889,14,655,2.29,233,12,21,
T,12/22/2018 10:52,30.3348773,78.05333802,14,654,1.98,236,13,22,
T,12/22/2018 10:52,30.3348676,78.05332173,14,655,1.57,236,12,20,
T,12/22/2018 10:52,30.33485633,78.05330659,14,655,1.9,236,8,18,
T,12/22/2018 10:52,30.33484482,78.05328994,14,655,1.9,236,8,18,
T,12/22/2018 10:52,30.33483436,78.05327426,14,655,1.69,231,7,19,
T,12/22/2018 10:52,30.33482427,78.05325991,15,655,1.69,231,7,19,
T,12/22/2018 10:52,30.33481255,78.05324494,14,654,1.8,233,13,20,
T,12/22/2018 10:52,30.33480298,78.05323106,14,654,1.4,233,14,19,
T,12/22/2018 10:52,30.33479632,78.05321987,14,654,0.98,233,11,16,
T,12/22/2018 10:52,30.33479239,78.0532093,15,654,1.04,233,14,20,
T,12/22/2018 10:52,30.33478182,78.05318591,15,655,2.8,245,11,17,
T,12/22/2018 10:52,30.3347623,78.05314893,15,656,3.9,236,10,17,
T,12/22/2018 10:52,30.33473901,78.05310921,15,656,3.85,236,6,16,
T,12/22/2018 10:52,30.33471527,78.05307194,15,656,3.85,234,6,16,
T,12/22/2018 10:52,30.33469769,78.0530398,15,657,2.49,238,13,31,
T,12/22/2018 10:52,30.33468224,78.05301175,15,657,2.92,239,16,31,
T,12/22/2018 10:52,30.33466986,78.05298681,14,657,1.95,243,17,31,
T,12/22/2018 10:52,30.33466251,78.05297112,15,656,1.18,238,17,31,
T,12/22/2018 10:52,30.33465773,78.05296094,15,657,0.7,238,16,31,
T,12/22/2018 10:52,30.33465484,78.05295726,15,656,0.27,237,16,31,
T,12/22/2018 10:52,30.33465076,78.05295991,14,657,0,,16,31,
T,12/22/2018 10:52,30.33464843,78.05296272,14,657,0,,16,31,
T,12/22/2018 10:52,30.3346478,78.05296655,14,657,0,,16,31,
T,12/22/2018 10:52,30.33464728,78.05296895,14,657,0,,16,31,
T,12/22/2018 10:52,30.33464669,78.05297078,14,657,0,,16,31,
T,12/22/2018 10:52,30.33464719,78.05297335,14,657,0,,19,31,
T,12/22/2018 10:52,30.33464866,78.05297446,14,657,0,,20,31,
T,12/22/2018 10:52,30.33465384,78.0529728,15,657,0.25,236,21,31,
T,12/22/2018 10:52,30.33466927,78.05297102,14,657,0,,21,31,
T,12/22/2018 10:52,30.33467317,78.05297068,14,658,0,,21,31,
T,12/22/2018 10:52,30.33467694,78.05296958,14,658,0,,21,31,
T,12/22/2018 10:52,30.33468006,78.05296992,14,658,0,,21,31,
T,12/22/2018 10:52,30.33468167,78.0529718,14,659,0,,21,31,
T,12/22/2018 10:52,30.3346831,78.05297286,14,659,0,,21,31,
T,12/22/2018 10:52,30.33468315,78.05297444,14,659,0,,21,31,
T,12/22/2018 10:52,30.33468364,78.05297608,14,658,0,,22,31,
T,12/22/2018 10:52,30.33467893,78.05297835,14,658,0,,22,31,
T,12/22/2018 10:52,30.33467244,78.05298063,14,659,0,,22,31,
T,12/22/2018 10:52,30.3346688,78.05298205,14,659,0,,22,31,
T,12/22/2018 10:52,30.33465929,78.05298513,14,660,0,,22,31,
T,12/22/2018 10:52,30.33465303,78.05298566,14,660,0,,22,31,
T,12/22/2018 10:52,30.3346496,78.05298526,14,660,0,,22,31,
T,12/22/2018 10:52,30.33464776,78.05298469,14,659,0,,22,31,
T,12/22/2018 10:52,30.33464665,78.05298382,15,659,0,,22,31,
T,12/22/2018 10:52,30.33464509,78.05298278,15,659,0,,22,31,
T,12/22/2018 10:52,30.33464518,78.05298208,15,659,0,,22,31,
T,12/22/2018 10:52,30.33464473,78.05298083,15,659,0,,22,31,
T,12/22/2018 10:52,30.33464483,78.05297915,15,658,0,,22,31,
T,12/22/2018 10:52,30.33464672,78.05297782,15,658,0,,22,31,
T,12/22/2018 10:52,30.33464832,78.05297595,15,657,0,,22,31,
T,12/22/2018 10:52,30.33465005,78.05297452,15,657,0,,22,31,
T,12/22/2018 10:52,30.33465134,78.05297332,15,657,0,,22,31,
T,12/22/2018 10:52,30.33465275,78.05297228,15,657,0,,22,31,
T,12/22/2018 10:52,30.33465396,78.05297151,15,657,0,,22,31,
T,12/22/2018 10:52,30.33465497,78.05297089,15,657,0,,22,31,
T,12/22/2018 10:52,30.33465584,78.05297033,15,657,0,,22,31,
T,12/22/2018 10:52,30.33465677,78.0529697,14,657,0,,22,31,
T,12/22/2018 10:52,30.33465749,78.0529692,15,657,0,,22,31,
T,12/22/2018 10:52,30.33465785,78.052969,15,657,0,,22,31,
T,12/22/2018 10:53,30.33465833,78.05296873,15,657,0,,22,31,
T,12/22/2018 10:53,30.33465873,78.05296847,15,657,0,,22,31,
T,12/22/2018 10:53,30.33465931,78.05296809,15,657,0,,22,31,
T,12/22/2018 10:53,30.33465974,78.05296778,15,657,0,,22,31,
T,12/22/2018 10:53,30.33466,78.05296759,14,657,0,,22,31,
T,12/22/2018 10:53,30.33466036,78.05296734,14,657,0,,22,31,
T,12/22/2018 10:53,30.33466059,78.0529672,14,657,0,,22,31,
T,12/22/2018 10:53,30.3346608,78.05296707,14,657,0,,22,31,
T,12/22/2018 10:53,30.33466099,78.05296694,14,657,0,,22,31,
T,12/22/2018 10:53,30.33466108,78.05296684,14,657,0,,21,30,
T,12/22/2018 10:53,30.33466125,78.05296671,14,657,0,,21,31,
T,12/22/2018 10:53,30.33465932,78.05296365,14,656,0,,21,31,
T,12/22/2018 10:53,30.33465646,78.05295703,14,655,0,,21,31,
T,12/22/2018 10:53,30.3346545,78.05295159,14,655,0,,22,31,
T,12/22/2018 10:53,30.33465459,78.05294504,15,654,0,,22,31,
T,12/22/2018 10:53,30.33465553,78.05294182,15,654,0,,22,31,
T,12/22/2018 10:53,30.3346545,78.05293951,14,654,0,,22,31,
T,12/22/2018 10:53,30.33465331,78.05293863,14,654,0,,22,31,
T,12/22/2018 10:53,30.33465428,78.05293707,14,654,0,,23,31,
T,12/22/2018 10:53,30.33465503,78.05293608,14,654,0,,23,31,
T,12/22/2018 10:53,30.33465708,78.052934,14,654,0,,23,31,
T,12/22/2018 10:53,30.33465843,78.052931,15,653,0,,23,31,
T,12/22/2018 10:53,30.3346629,78.05292966,15,653,0.15,236,23,31,
T,12/22/2018 10:53,30.33466763,78.05292518,15,652,0.64,282,23,31,
T,12/22/2018 10:53,30.33465848,78.05291066,15,653,2.02,241,23,31,
T,12/22/2018 10:53,30.33464213,78.05288804,15,652,2.56,236,23,31,
T,12/22/2018 10:53,30.33462406,78.05286105,15,653,3.01,232,23,31,
T,12/22/2018 10:53,30.33460785,78.05283215,15,653,2.93,238,23,31,
T,12/22/2018 10:53,30.33459377,78.0528044,14,653,2.8,240,23,32,
T,12/22/2018 10:53,30.33458316,78.05278215,14,652,2.3,242,23,32,
T,12/22/2018 10:53,30.33457668,78.05276529,15,653,1.75,240,23,31,
T,12/22/2018 10:53,30.33456819,78.0527495,14,653,2.1,239,23,31,
T,12/22/2018 10:53,30.33456022,78.0527335,14,653,1.87,239,23,31,
T,12/22/2018 10:53,30.33454984,78.05271608,14,653,2.26,236,23,31,
T,12/22/2018 10:53,30.33453465,78.05269352,14,653,2.76,236,23,31,
T,12/22/2018 10:53,30.33451581,78.05266509,14,653,3.59,235,23,31,
T,12/22/2018 10:53,30.33449056,78.05262994,14,654,4.25,235,23,31,
T,12/22/2018 10:53,30.33446669,78.05259261,14,655,4.16,236,24,31,
T,12/22/2018 10:53,30.33443662,78.05255527,14,654,4.76,225,24,31,
T,12/22/2018 10:53,30.334397,78.05251635,14,652,5.25,228,24,31,
T,12/22/2018 10:53,30.33431926,78.05249494,14,651,5,227,24,31,
T,12/22/2018 10:53,30.33427879,78.0524281,14,650,6.5,231,24,30,
T,12/22/2018 10:53,30.33424505,78.05237481,14,649,6.47,232,24,30,
T,12/22/2018 10:53,30.33419331,78.05230846,15,649,7.15,231,24,30,
T,12/22/2018 10:53,30.33413602,78.05221721,14,646,8.21,232,25,30,
T,12/22/2018 10:53,30.33407319,78.05214244,14,645,8.84,230,25,30,
T,12/22/2018 10:53,30.33401537,78.05206872,14,646,8.67,229,26,30,
T,12/22/2018 10:53,30.33394805,78.05200567,14,645,8.71,228,26,30,
T,12/22/2018 10:53,30.33388956,78.05192893,15,646,9.15,227,26,30,
T,12/22/2018 10:53,30.33383712,78.05185888,14,645,8.82,229,26,30,
T,12/22/2018 10:53,30.33379073,78.05179798,14,645,8.01,230,26,30,
T,12/22/2018 10:53,30.33374013,78.05173265,14,644,7.12,227,26,30,
T,12/22/2018 10:53,30.33370843,78.05169845,14,644,5.68,225,26,30,
T,12/22/2018 10:53,30.33369625,78.0516722,14,644,3.65,229,26,30,
T,12/22/2018 10:53,30.33368839,78.05165809,14,643,2.41,224,26,30,
T,12/22/2018 10:53,30.33369022,78.05164221,14,643,1.51,243,26,30,
T,12/22/2018 10:53,30.33368502,78.05163012,15,645,0.8,230,26,30,
T,12/22/2018 10:53,30.33367135,78.0516211,14,645,0.94,224,26,30,
T,12/22/2018 10:53,30.33365075,78.05161245,14,645,1.9,207,25,30,
T,12/22/2018 10:53,30.33363203,78.0515919,14,645,2.18,219,25,30,
T,12/22/2018 10:54,30.33361053,78.05154779,14,645,3.55,233,25,30,
T,12/22/2018 10:54,30.33359527,78.05150899,15,644,3.93,239,25,30,
T,12/22/2018 10:54,30.33354488,78.05144332,15,643,5.82,232,25,30,
T,12/22/2018 10:54,30.33349316,78.0513953,15,647,6.24,224,25,30,
T,12/22/2018 10:54,30.33345879,78.05134971,15,647,6.8,226,25,30,
T,12/22/2018 10:54,30.33342831,78.05127266,14,648,7.55,238,25,30,
T,12/22/2018 10:54,30.33336862,78.0511964,15,648,9.1,228,25,30,
T,12/22/2018 10:54,30.33331584,78.051106,15,646,9.95,231,25,30,
T,12/22/2018 10:54,30.33325115,78.05103164,15,645,9.88,231,25,30,
T,12/22/2018 10:54,30.33318285,78.05095598,15,645,10.16,228,25,30,
T,12/22/2018 10:54,30.33311838,78.05085403,14,644,10.7,234,25,30,
T,12/22/2018 10:54,30.33304822,78.05075282,14,643,11.38,234,25,30,
T,12/22/2018 10:54,30.33297572,78.05065738,14,643,11.68,233,25,30,
T,12/22/2018 10:54,30.33290405,78.05055558,14,642,11.87,232,25,30,
T,12/22/2018 10:54,30.33281787,78.05046928,14,640,11.7,228,25,30,
T,12/22/2018 10:54,30.33274767,78.05036151,14,641,11.69,231,25,30,
T,12/22/2018 10:54,30.33267598,78.05025912,14,641,10.79,231,25,30,
T,12/22/2018 10:54,30.33261006,78.05016822,15,642,10.45,231,25,30,
T,12/22/2018 10:54,30.33255666,78.05009847,14,643,9.34,228,25,30,
T,12/22/2018 10:54,30.33250541,78.05001605,14,644,9.2,229,25,30,
T,12/22/2018 10:54,30.33245425,78.04993804,14,644,9.27,230,25,31,
T,12/22/2018 10:54,30.33240556,78.04986021,14,643,10.1,231,25,31,
T,12/22/2018 10:54,30.33233753,78.04977655,14,645,10.72,228,25,31,
T,12/22/2018 10:54,30.33225644,78.049696,14,646,11.25,225,25,31,
T,12/22/2018 10:54,30.3321841,78.04961324,14,646,11.59,223,24,31,
T,12/22/2018 10:54,30.33211036,78.04951706,14,645,11.98,227,24,31,
T,12/22/2018 10:54,30.33203362,78.04942952,14,646,12.23,226,24,31,
T,12/22/2018 10:54,30.33195816,78.04933722,14,646,12.43,226,24,31,
T,12/22/2018 10:54,30.33188478,78.04925168,14,646,12.44,226,24,31,
T,12/22/2018 10:54,30.3318023,78.04915813,14,645,12.75,226,24,31,
T,12/22/2018 10:54,30.33171713,78.04905898,14,645,13.22,227,24,31,
T,12/22/2018 10:54,30.33162756,78.04896555,14,644,13.19,226,24,31,
T,12/22/2018 10:54,30.33151601,78.04887166,15,642,13.78,222,24,31,
T,12/22/2018 10:54,30.33142414,78.04877979,17,643,13.59,222,25,31,
T,12/22/2018 10:54,30.33135885,78.0486662,15,643,13.54,228,25,31,
T,12/22/2018 10:54,30.33119692,78.04846884,15,641,13.06,228,10,30,
T,12/22/2018 10:54,30.33111963,78.04835988,15,641,13.14,228,13,30,
T,12/22/2018 10:54,30.33103969,78.04825844,15,641,12.7,225,14,29,
T,12/22/2018 10:54,30.33096278,78.04816951,15,641,12.5,225,16,29,
T,12/22/2018 10:54,30.33086679,78.0480947,15,641,12.55,223,17,29,
T,12/22/2018 10:54,30.33080748,78.04804603,14,641,12.8,221,4,29,
T,12/22/2018 10:54,30.33068194,78.04791372,14,640,12.27,222,11,29,
T,12/22/2018 10:54,30.33058495,78.04782744,14,639,12.46,221,13,29,
T,12/22/2018 10:54,30.3305108,78.04775693,14,639,11.3,217,14,29,
T,12/22/2018 10:54,30.33043388,78.0477006,14,640,10.88,216,15,30,
T,12/22/2018 10:54,30.33034383,78.04761966,15,641,11.01,216,15,30,
T,12/22/2018 10:54,30.33024359,78.04753224,15,643,11.52,214,15,30,
T,12/22/2018 10:54,30.33017074,78.04743852,15,643,11.55,219,15,30,
T,12/22/2018 10:54,30.33010168,78.04738192,17,645,10.82,218,15,30,
T,12/22/2018 10:54,30.33003061,78.04727856,17,645,10.91,223,16,30,
T,12/22/2018 10:54,30.32997464,78.04723305,17,646,9.92,221,16,30,
T,12/22/2018 10:54,30.32984439,78.04713945,17,645,8.17,212,9,29,
T,12/22/2018 10:54,30.3297705,78.04708679,15,643,8.16,211,12,29,
T,12/22/2018 10:54,30.3297318,78.04703016,15,642,7.37,208,12,29,
T,12/22/2018 10:54,30.32966965,78.04700262,15,643,6.95,205,15,29,
T,12/22/2018 10:54,30.32962739,78.04698008,15,643,6.57,205,15,29,
T,12/22/2018 10:54,30.32960643,78.04696391,15,643,5.26,206,15,29,
T,12/22/2018 10:54,30.32959104,78.04694316,15,643,4.7,208,16,29,
T,12/22/2018 10:55,30.32953468,78.04695183,15,642,3.88,201,16,29,
T,12/22/2018 10:55,30.32953665,78.04693781,15,642,1.15,212,16,29,
T,12/22/2018 10:55,30.32952732,78.04693662,15,642,0.83,189,17,29,
T,12/22/2018 10:55,30.32951603,78.04690732,15,641,0.9,216,17,29,
T,12/22/2018 10:55,30.32952582,78.04690363,15,643,0.56,250,17,29,
T,12/22/2018 10:55,30.32950757,78.04690064,14,643,1.21,195,22,29,
T,12/22/2018 10:55,30.32947601,78.04686341,14,643,2.33,223,22,29,
T,12/22/2018 10:55,30.32945196,78.04683656,14,643,2.53,218,22,30,
T,12/22/2018 10:55,30.32942325,78.04681922,14,642,2.96,221,22,30,
T,12/22/2018 10:55,30.32939646,78.04681567,14,643,3.15,198,22,30,
T,12/22/2018 10:55,30.3293811,78.04682019,14,643,2.46,195,23,30,
T,12/22/2018 10:55,30.3293657,78.04680158,14,645,2.2,204,23,30,
T,12/22/2018 10:55,30.32935129,78.04680512,14,646,2.15,195,23,30,
T,12/22/2018 10:55,30.32933642,78.04681636,14,645,2.22,194,23,30,
T,12/22/2018 10:55,30.32930921,78.04680267,14,644,3.18,209,23,30,
T,12/22/2018 10:55,30.32926851,78.04680279,14,644,3.66,197,23,30,
T,12/22/2018 10:55,30.32921082,78.04676788,14,644,4.91,203,23,30,
T,12/22/2018 10:55,30.3291693,78.0467354,14,646,4.82,210,23,30,
T,12/22/2018 10:55,30.32913525,78.0467135,14,645,4.27,211,23,30,
T,12/22/2018 10:55,30.32911422,78.04669787,14,645,2.5,212,23,30,
T,12/22/2018 10:55,30.329099,78.04668973,14,645,2.09,208,23,30,
T,12/22/2018 10:55,30.32908202,78.0466848,14,645,1.92,193,23,30,
T,12/22/2018 10:55,30.32907051,78.04668901,14,645,1.2,174,23,30,
T,12/22/2018 10:55,30.32906469,78.04669713,14,644,0.92,162,23,30,
T,12/22/2018 10:55,30.3290586,78.04670444,15,643,1.04,159,24,30,
T,12/22/2018 10:55,30.32903914,78.04671863,17,643,2.61,155,24,30,
T,12/22/2018 10:55,30.3290228,78.0467343,15,641,1.31,151,24,30,
T,12/22/2018 10:55,30.32901019,78.04674275,15,641,0.96,148,24,30,
T,12/22/2018 10:55,30.32899962,78.04675386,15,641,1.35,145,24,30,
T,12/22/2018 10:55,30.32898268,78.04676718,15,640,1.73,149,24,31,
T,12/22/2018 10:55,30.32896492,78.04678217,15,641,1.92,144,24,31,
T,12/22/2018 10:55,30.32894249,78.04680914,15,640,3.02,136,24,31,
T,12/22/2018 10:55,30.32891834,78.04684555,15,640,3.6,128,24,31,
T,12/22/2018 10:55,30.32888792,78.04688929,15,640,4.34,130,24,31,
T,12/22/2018 10:55,30.32881946,78.04698612,14,638,5.1,135,24,31,
T,12/22/2018 10:55,30.32877677,78.04705257,14,638,5.4,131,24,31,
T,12/22/2018 10:55,30.32874503,78.04711224,15,637,5.76,129,24,31,
T,12/22/2018 10:55,30.32870503,78.04716205,15,636,6.03,131,25,31,
T,12/22/2018 10:55,30.32864082,78.04725071,15,636,7.94,132,25,31,
T,12/22/2018 10:55,30.32859884,78.04732553,15,636,8.07,129,25,31,
T,12/22/2018 10:55,30.32855744,78.04739216,15,636,8.31,126,25,31,
T,12/22/2018 10:55,30.32851579,78.04747053,15,636,8.43,125,25,31,
T,12/22/2018 10:55,30.32845701,78.04753086,15,636,8.27,130,25,31,
T,12/22/2018 10:55,30.32839933,78.04758698,14,633,7.45,136,25,31,
T,12/22/2018 10:55,30.32836073,78.04763662,15,633,7.52,133,25,31,
T,12/22/2018 10:55,30.32830911,78.0476924,15,632,7.6,134,25,31,
T,12/22/2018 10:55,30.32826676,78.04775677,17,633,7.63,131,24,31,
T,12/22/2018 10:55,30.32822775,78.04785968,18,634,8.55,124,23,31,
