index,type,time,latitude,longitude,accuracy (m),altitude (m),geoid_height (m),speed (m/s),bearing (deg),sat_used,sat_inview,name,desc
322,T,3/8/2019 11:51,30.32438577,78.06071307,14,643,,0.62,64,24,31,,
323,T,3/8/2019 11:51,30.32438295,78.06072706,14,643,,1.21,72,24,31,,
324,T,3/8/2019 11:51,30.32438402,78.06074664,14,643,,1.5,65,24,31,,
325,T,3/8/2019 11:51,30.32438209,78.06076758,15,643,,1.85,102,24,31,,
326,T,3/8/2019 11:51,30.32437706,78.06078927,15,643,,1.72,102,24,31,,
327,T,3/8/2019 11:51,30.32438348,78.06081077,15,642,,1.8,84,24,31,,
328,T,3/8/2019 11:51,30.32438471,78.06083001,14,642,,1.37,82,24,31,,
329,T,3/8/2019 11:51,30.32438043,78.06085248,14,641,,1.72,85,24,31,,
330,T,3/8/2019 11:51,30.32437394,78.06087596,14,642,,1.71,109,24,31,,
331,T,3/8/2019 11:51,30.3243724,78.06089358,14,644,,1.31,94,24,31,,
332,T,3/8/2019 11:51,30.32437486,78.06091055,14,644,,1.48,75,24,31,,
333,T,3/8/2019 11:51,30.32438397,78.06092765,14,644,,1.42,57,25,31,,
334,T,3/8/2019 11:51,30.32438942,78.06094134,14,644,,0.69,65,25,31,,
335,T,3/8/2019 11:51,30.32439086,78.06094865,14,644,,0.46,69,25,31,,
336,T,3/8/2019 11:51,30.32439132,78.06095134,14,645,,0,,25,31,,
337,T,3/8/2019 11:51,30.32439056,78.06095154,14,645,,0,,25,31,,
338,T,3/8/2019 11:51,30.32439029,78.06095162,14,645,,0,,25,31,,
339,T,3/8/2019 11:51,30.32439009,78.06095104,14,645,,0,,25,31,,
340,T,3/8/2019 11:51,30.32438966,78.06095106,14,645,,0,,25,31,,
341,T,3/8/2019 11:51,30.32438696,78.06095785,14,644,,0.68,64,25,31,,
342,T,3/8/2019 11:51,30.32438714,78.06097028,14,644,,0.93,90,25,31,,
343,T,3/8/2019 11:51,30.32438799,78.06098815,14,645,,1.42,83,25,31,,
344,T,3/8/2019 11:51,30.32438979,78.06100301,14,644,,1.33,78,25,31,,
345,T,3/8/2019 11:51,30.32439034,78.06101342,14,643,,0.56,75,25,31,,
346,T,3/8/2019 11:51,30.32438905,78.0610232,14,643,,1,79,25,31,,
347,T,3/8/2019 11:51,30.32438458,78.06103936,14,642,,1.44,89,25,31,,
348,T,3/8/2019 11:51,30.32438024,78.06105832,14,642,,1.64,92,24,31,,
349,T,3/8/2019 11:51,30.32436402,78.06107495,14,642,,0,,24,31,,
350,T,3/8/2019 11:51,30.32435608,78.0610899,14,642,,1.26,100,24,31,,
351,T,3/8/2019 11:51,30.32435158,78.0611103,14,642,,1.62,96,24,31,,
352,T,3/8/2019 11:51,30.32434375,78.06112786,14,643,,0,,24,31,,
353,T,3/8/2019 11:51,30.32433528,78.06115379,14,643,,2.04,100,23,31,,
354,T,3/8/2019 11:51,30.32432283,78.0611762,14,643,,0,,23,31,,
355,T,3/8/2019 11:51,30.32431512,78.06119506,14,642,,1.65,98,22,31,,
356,T,3/8/2019 11:51,30.32431186,78.0612222,14,643,,1.91,102,22,31,,
357,T,3/8/2019 11:51,30.32430973,78.06124687,15,643,,1.64,104,22,31,,
358,T,3/8/2019 11:51,30.32430549,78.06127038,14,643,,1.66,105,22,31,,
359,T,3/8/2019 11:51,30.32430174,78.06129556,14,642,,1.87,106,22,31,,
360,T,3/8/2019 11:51,30.32429152,78.06131045,14,642,,0,,23,31,,
361,T,3/8/2019 11:51,30.32428763,78.06131468,14,642,,0,,23,31,,
362,T,3/8/2019 11:51,30.324286,78.06131853,14,642,,0.34,92,23,31,,
363,T,3/8/2019 11:51,30.3242855,78.06132168,14,642,,0.19,321,23,31,,
364,T,3/8/2019 11:51,30.32427867,78.06133252,14,642,,0,,23,31,,
365,T,3/8/2019 11:51,30.32427609,78.06133651,14,642,,0,,23,31,,
366,T,3/8/2019 11:51,30.32427475,78.06134046,14,642,,0.25,92,23,31,,
367,T,3/8/2019 11:51,30.32427462,78.06134502,14,642,,0.19,94,23,31,,
368,T,3/8/2019 11:52,30.32427823,78.06135319,14,642,,0,,23,31,,
369,T,3/8/2019 11:52,30.32428065,78.06135689,14,642,,0,,23,31,,
370,T,3/8/2019 11:52,30.32428186,78.06135875,14,642,,0,,23,31,,
371,T,3/8/2019 11:52,30.32428249,78.06135968,14,642,,0,,23,31,,
372,T,3/8/2019 11:52,30.32428268,78.06136144,14,642,,0,,23,31,,
373,T,3/8/2019 11:52,30.32428264,78.06136222,14,642,,0,,23,31,,
374,T,3/8/2019 11:52,30.32428531,78.06136521,14,642,,0,,23,31,,
375,T,3/8/2019 11:52,30.3242871,78.06136785,14,642,,0,,23,31,,
376,T,3/8/2019 11:52,30.32428831,78.06136963,14,642,,0,,23,31,,
377,T,3/8/2019 11:52,30.32429194,78.06137396,14,641,,0.25,47,23,31,,
378,T,3/8/2019 11:52,30.32429645,78.06138763,14,641,,0.99,85,23,31,,
379,T,3/8/2019 11:52,30.32429574,78.06141024,14,641,,1.3,94,23,31,,
380,T,3/8/2019 11:52,30.32429506,78.06143234,14,641,,0.97,94,23,31,,
381,T,3/8/2019 11:52,30.32429579,78.06144839,14,641,,0,,23,31,,
382,T,3/8/2019 11:52,30.32429732,78.0614652,14,641,,0,,23,31,,
383,T,3/8/2019 11:52,30.32429807,78.06146995,14,641,,0,,23,31,,
384,T,3/8/2019 11:52,30.3242983,78.06147159,14,641,,0,,23,31,,
385,T,3/8/2019 11:52,30.3242982,78.06148072,14,642,,1.04,84,23,31,,
386,T,3/8/2019 11:52,30.32429896,78.06149981,14,640,,1.76,88,23,31,,
387,T,3/8/2019 11:52,30.32430054,78.06152708,14,640,,2.23,87,23,31,,
388,T,3/8/2019 11:52,30.32430051,78.06156003,14,640,,2.39,90,23,31,,
389,T,3/8/2019 11:52,30.32430045,78.06159124,14,641,,1.98,90,23,31,,
390,T,3/8/2019 11:52,30.32430064,78.06161945,14,641,,1.68,91,23,31,,
391,T,3/8/2019 11:52,30.32429744,78.06164148,14,641,,1.12,94,23,31,,
392,T,3/8/2019 11:52,30.32428749,78.06166892,14,640,,0,,23,31,,
393,T,3/8/2019 11:52,30.32428412,78.06169252,14,641,,1.21,98,23,31,,
394,T,3/8/2019 11:52,30.32427991,78.06171474,14,641,,1.36,110,23,31,,
395,T,3/8/2019 11:52,30.3242736,78.06173329,14,643,,1.38,114,23,31,,
396,T,3/8/2019 11:52,30.32426908,78.06175416,14,643,,0,,23,31,,
397,T,3/8/2019 11:52,30.32426815,78.06176696,14,643,,0,,23,31,,
398,T,3/8/2019 11:52,30.32426665,78.06177558,14,643,,0.27,117,23,31,,
399,T,3/8/2019 11:52,30.32425923,78.06179872,14,644,,2.02,116,23,31,,
400,T,3/8/2019 11:52,30.32425067,78.06183698,14,643,,2.92,105,23,31,,
401,T,3/8/2019 11:52,30.32424639,78.0618822,14,644,,2.93,100,23,31,,
402,T,3/8/2019 11:52,30.32425001,78.06193754,14,645,,0,,23,31,,
403,T,3/8/2019 11:52,30.32424919,78.06198724,14,645,,3.7,94,23,31,,
404,T,3/8/2019 11:52,30.32424982,78.06204433,15,644,,3.9,91,23,31,,
405,T,3/8/2019 11:52,30.32425384,78.0620836,14,645,,0,,23,31,,
406,T,3/8/2019 11:52,30.32421107,78.06228819,17,647,,3.9,106,23,31,,
407,T,3/8/2019 11:52,30.32423116,78.06234566,15,647,,4.47,89,23,31,,
408,T,3/8/2019 11:52,30.32423977,78.06238374,15,648,,4.02,84,23,31,,
409,T,3/8/2019 11:52,30.32422484,78.06243263,15,648,,4.75,93,23,31,,
410,T,3/8/2019 11:52,30.32419564,78.06248764,15,647,,4.22,91,23,31,,
411,T,3/8/2019 11:52,30.32420859,78.06252914,15,649,,4.21,91,23,31,,
412,T,3/8/2019 11:52,30.32419753,78.0625901,15,649,,4.69,96,23,31,,
413,T,3/8/2019 11:52,30.3242082,78.06263448,15,649,,4.1,93,23,31,,
414,T,3/8/2019 11:52,30.3242014,78.0626704,15,649,,4.18,97,23,31,,
415,T,3/8/2019 11:52,30.32419505,78.06270907,15,649,,3.76,102,23,31,,
416,T,3/8/2019 11:52,30.32417659,78.06275812,17,648,,3.82,105,23,31,,
417,T,3/8/2019 11:52,30.32416595,78.06278383,15,647,,2.78,98,23,31,,
418,T,3/8/2019 11:52,30.32414836,78.06282511,15,646,,2.97,116,23,31,,
419,T,3/8/2019 11:52,30.32415103,78.06286174,15,647,,2.97,107,23,31,,
420,T,3/8/2019 11:52,30.32414612,78.06289453,15,648,,2.63,96,23,31,,
421,T,3/8/2019 11:52,30.32413787,78.0629233,15,648,,2.52,106,23,31,,
422,T,3/8/2019 11:52,30.32413475,78.06294585,15,649,,1.65,97,23,31,,
423,T,3/8/2019 11:52,30.32413688,78.06296056,15,648,,1.02,97,23,31,,
424,T,3/8/2019 11:52,30.32414073,78.06297289,15,647,,0.73,96,23,31,,
425,T,3/8/2019 11:52,30.32414427,78.06298196,15,648,,0.5,96,23,31,,
426,T,3/8/2019 11:52,30.32414465,78.06299046,15,648,,0.56,97,23,31,,
427,T,3/8/2019 11:52,30.32414276,78.06300091,14,648,,0.49,97,22,31,,
428,T,3/8/2019 11:53,30.3241399,78.06301043,14,648,,0.38,97,22,31,,
429,T,3/8/2019 11:53,30.32413585,78.06302094,14,648,,0.54,97,23,31,,
430,T,3/8/2019 11:53,30.32413073,78.06303531,14,647,,0.73,97,23,31,,
431,T,3/8/2019 11:53,30.32412698,78.06305959,14,647,,0.88,97,23,31,,
432,T,3/8/2019 11:53,30.32412994,78.06307917,14,647,,0.71,97,24,31,,
433,T,3/8/2019 11:53,30.32412942,78.06309935,14,647,,0.89,97,24,31,,
434,T,3/8/2019 11:53,30.32412646,78.06311814,14,648,,0.77,97,24,31,,
435,T,3/8/2019 11:53,30.32411831,78.06314233,14,647,,1.14,99,24,31,,
436,T,3/8/2019 11:53,30.32411048,78.06315913,14,644,,0.84,83,24,31,,
437,T,3/8/2019 11:53,30.32410662,78.06317932,14,645,,1.47,99,24,31,,
438,T,3/8/2019 11:53,30.32410337,78.06319486,14,646,,1.37,100,24,31,,
439,T,3/8/2019 11:53,30.32409994,78.06320763,14,646,,1.22,106,24,31,,
440,T,3/8/2019 11:53,30.3240967,78.0632201,14,645,,1.1,94,24,31,,
441,T,3/8/2019 11:53,30.32409471,78.06322949,14,642,,0.87,96,24,31,,
442,T,3/8/2019 11:53,30.32409348,78.06324067,14,643,,1.13,90,24,31,,
443,T,3/8/2019 11:53,30.32409273,78.06325398,14,643,,0.91,90,24,31,,
444,T,3/8/2019 11:53,30.32409155,78.0632679,14,643,,1.05,96,24,31,,
445,T,3/8/2019 11:53,30.32408908,78.06328153,14,644,,0.9,103,24,31,,
446,T,3/8/2019 11:53,30.32408194,78.0632984,14,645,,1.8,114,24,31,,
447,T,3/8/2019 11:53,30.32407524,78.06331267,14,645,,0.81,121,24,31,,
448,T,3/8/2019 11:53,30.32406984,78.06332257,14,645,,0.76,125,24,31,,
449,T,3/8/2019 11:53,30.32406949,78.06333021,14,646,,0.37,116,24,31,,
450,T,3/8/2019 11:53,30.32407179,78.06333763,14,646,,0.41,99,24,31,,
451,T,3/8/2019 11:53,30.32407658,78.06334472,14,647,,0.16,100,24,31,,
452,T,3/8/2019 11:53,30.32407988,78.06335481,14,648,,0.59,90,24,31,,
453,T,3/8/2019 11:53,30.32407998,78.06336706,14,647,,0.65,105,24,31,,
454,T,3/8/2019 11:53,30.32407736,78.06338504,14,647,,1.58,115,24,31,,
455,T,3/8/2019 11:53,30.32407257,78.06340794,14,647,,1.85,117,23,31,,
456,T,3/8/2019 11:53,30.32406898,78.06342979,14,648,,1.43,115,23,31,,
457,T,3/8/2019 11:53,30.32406505,78.06345491,15,649,,1.92,112,23,31,,
458,T,3/8/2019 11:53,30.32406005,78.06348456,14,648,,2.02,111,23,31,,
459,T,3/8/2019 11:53,30.32405607,78.06351601,14,648,,2.3,111,23,31,,
460,T,3/8/2019 11:53,30.32405028,78.06354912,14,649,,2.56,109,23,31,,
461,T,3/8/2019 11:53,30.32404425,78.06358675,14,649,,3.03,105,23,31,,
462,T,3/8/2019 11:53,30.32403764,78.06362692,14,649,,3.05,102,23,31,,
463,T,3/8/2019 11:53,30.324037,78.0636491,14,649,,0.24,88,23,31,,
464,T,3/8/2019 11:53,30.3240365,78.06366638,14,648,,1.67,95,23,31,,
465,T,3/8/2019 11:53,30.32403648,78.06370087,14,648,,2.75,87,23,31,,
466,T,3/8/2019 11:53,30.32403587,78.0637521,15,647,,3.99,90,23,31,,
467,T,3/8/2019 11:53,30.32403723,78.06379407,14,647,,0,,23,31,,
468,T,3/8/2019 11:53,30.32400559,78.06397689,15,652,,4.41,108,23,31,,
469,T,3/8/2019 11:53,30.32399846,78.06401945,15,651,,3.82,101,23,31,,
470,T,3/8/2019 11:53,30.32398962,78.06406549,14,652,,3.44,108,23,31,,
471,T,3/8/2019 11:53,30.32397317,78.06409348,15,651,,2.23,114,23,31,,
472,T,3/8/2019 11:53,30.32397118,78.06411576,15,653,,1.45,108,23,31,,
473,T,3/8/2019 11:53,30.32395526,78.0641422,14,653,,1.36,109,23,31,,
474,T,3/8/2019 11:53,30.32394854,78.06416936,14,653,,1.82,112,23,31,,
475,T,3/8/2019 11:53,30.32393942,78.06419202,14,653,,1.33,87,23,31,,
476,T,3/8/2019 11:53,30.32393867,78.064194,14,653,,0.45,110,23,31,,
477,T,3/8/2019 11:53,30.32392445,78.06420047,15,653,,0.15,111,23,31,,
478,T,3/8/2019 11:53,30.32390574,78.06421187,15,651,,0.34,112,23,31,,
479,T,3/8/2019 11:53,30.32390509,78.06421667,15,651,,0.24,112,23,31,,
480,T,3/8/2019 11:53,30.32389954,78.06421761,15,651,,0.28,112,23,31,,
481,T,3/8/2019 11:53,30.3238943,78.06423475,15,651,,0.37,112,23,31,,
482,T,3/8/2019 11:53,30.32388342,78.06423499,15,650,,0,,23,31,,
483,T,3/8/2019 11:53,30.32387578,78.06424043,15,649,,0.48,113,23,31,,
484,T,3/8/2019 11:53,30.32388238,78.06424075,15,649,,0.83,113,23,31,,
485,T,3/8/2019 11:53,30.32387572,78.06424612,15,649,,0.32,113,23,31,,
486,T,3/8/2019 11:53,30.32387804,78.06424739,15,649,,0.18,113,23,31,,
487,T,3/8/2019 11:53,30.32387703,78.06425337,15,649,,0,,23,31,,
488,T,3/8/2019 11:54,30.32387576,78.0642598,15,649,,0.17,113,23,31,,
489,T,3/8/2019 11:54,30.32387084,78.06426166,14,648,,0.18,113,24,31,,
490,T,3/8/2019 11:54,30.32386146,78.06426558,14,649,,0,,24,31,,
491,T,3/8/2019 11:54,30.32385656,78.06426837,14,649,,0,,24,31,,
492,T,3/8/2019 11:54,30.3238494,78.06427548,14,648,,0,,24,31,,
493,T,3/8/2019 11:54,30.32384796,78.06427559,14,649,,0,,24,31,,
494,T,3/8/2019 11:54,30.32384587,78.06427541,14,649,,0,,24,31,,
495,T,3/8/2019 11:54,30.32384641,78.06427479,14,649,,0,,24,31,,
496,T,3/8/2019 11:54,30.32384993,78.06427458,14,649,,0,,24,31,,
497,T,3/8/2019 11:54,30.32385046,78.06427912,14,648,,0,,24,31,,
498,T,3/8/2019 11:54,30.32385032,78.06428211,14,649,,0,,24,31,,
499,T,3/8/2019 11:54,30.32384817,78.06428648,14,648,,0,,24,31,,
500,T,3/8/2019 11:54,30.32384937,78.06428979,14,648,,0,,24,31,,
501,T,3/8/2019 11:54,30.32384987,78.06429197,14,648,,0,,24,31,,
502,T,3/8/2019 11:54,30.32385012,78.06429491,14,648,,0,,24,31,,
503,T,3/8/2019 11:54,30.32385053,78.06429593,14,648,,0,,24,31,,
504,T,3/8/2019 11:54,30.32385051,78.06429628,14,648,,0,,24,31,,
505,T,3/8/2019 11:54,30.32385088,78.06429741,14,649,,0,,24,31,,
506,T,3/8/2019 11:54,30.32385093,78.06429764,14,649,,0,,24,31,,
507,T,3/8/2019 11:54,30.32385091,78.06429816,14,649,,0,,24,31,,
508,T,3/8/2019 11:54,30.323851,78.06429871,14,649,,0,,24,31,,
509,T,3/8/2019 11:54,30.32385051,78.06429981,14,649,,0,,23,31,,
510,T,3/8/2019 11:54,30.32385058,78.06429971,14,649,,0,,23,31,,
511,T,3/8/2019 11:54,30.32385072,78.0642998,14,649,,0,,23,31,,
512,T,3/8/2019 11:54,30.32385081,78.06429977,14,649,,0,,23,31,,
513,T,3/8/2019 11:54,30.32385079,78.0642999,14,649,,0,,23,31,,
514,T,3/8/2019 11:54,30.32385091,78.0643001,14,649,,0,,23,31,,
515,T,3/8/2019 11:54,30.32384604,78.06431984,14,649,,1.91,101,23,31,,
516,T,3/8/2019 11:54,30.32384154,78.06434788,14,648,,1.97,100,23,31,,
517,T,3/8/2019 11:54,30.32383847,78.06437894,14,648,,2.23,98,23,31,,
518,T,3/8/2019 11:54,30.32383388,78.06441428,14,647,,2.65,97,23,31,,
519,T,3/8/2019 11:54,30.32381591,78.06446304,14,646,,4.22,106,23,31,,
520,T,3/8/2019 11:54,30.3237945,78.06451165,14,647,,3.33,111,23,31,,
521,T,3/8/2019 11:54,30.32377131,78.06455712,14,647,,3.85,115,24,31,,
522,T,3/8/2019 11:54,30.32374995,78.06460608,14,647,,3.99,112,24,31,,
523,T,3/8/2019 11:54,30.32372935,78.06466228,15,647,,4.53,109,24,31,,
524,T,3/8/2019 11:54,30.32367152,78.0648081,15,647,,5.7,109,24,31,,
525,T,3/8/2019 11:54,30.3236252,78.06490291,15,647,,6.67,107,24,31,,
526,T,3/8/2019 11:54,30.32360035,78.06497878,15,648,,6.52,109,24,31,,
527,T,3/8/2019 11:54,30.32356906,78.06507752,15,648,,6.58,108,24,31,,
528,T,3/8/2019 11:54,30.32356673,78.06517418,17,649,,7.03,103,24,31,,
529,T,3/8/2019 11:54,30.32355542,78.06527824,17,649,,7.53,100,24,31,,
530,T,3/8/2019 11:54,30.323515,78.06539333,18,648,,8.73,102,24,31,,
531,T,3/8/2019 11:54,30.3235105,78.06545494,17,649,,7.13,102,24,31,,
532,T,3/8/2019 11:54,30.32351704,78.06554038,17,651,,7.48,99,24,31,,
533,T,3/8/2019 11:54,30.32346665,78.06563509,17,651,,7.67,109,24,31,,
534,T,3/8/2019 11:54,30.32344847,78.065736,17,652,,7.84,109,24,31,,
535,T,3/8/2019 11:54,30.32341474,78.06584375,17,651,,9.56,109,24,31,,
536,T,3/8/2019 11:54,30.32338959,78.06594314,17,651,,8.9,104,24,31,,
537,T,3/8/2019 11:54,30.32337446,78.06604944,17,651,,9.2,102,24,31,,
538,T,3/8/2019 11:54,30.32335229,78.0661323,17,651,,7.84,103,23,31,,
539,T,3/8/2019 11:54,30.32333966,78.06619449,15,650,,7.58,101,23,31,,
540,T,3/8/2019 11:54,30.32332666,78.06628806,15,649,,6.62,98,23,31,,
541,T,3/8/2019 11:54,30.3233233,78.0663725,15,650,,7.02,96,23,31,,
542,T,3/8/2019 11:54,30.3233091,78.0664672,17,651,,7.29,98,23,31,,
543,T,3/8/2019 11:54,30.32329441,78.06656842,17,651,,8.15,100,23,31,,
544,T,3/8/2019 11:54,30.32327563,78.06665746,17,652,,8.2,103,23,31,,
545,T,3/8/2019 11:54,30.32325148,78.0667644,17,653,,8.25,104,23,31,,
546,T,3/8/2019 11:54,30.32320922,78.0668765,17,654,,8.59,106,23,31,,
547,T,3/8/2019 11:54,30.32316456,78.06696747,17,654,,8.6,112,23,31,,
548,T,3/8/2019 11:55,30.32318251,78.06699863,15,656,,5.7,102,23,31,,
549,T,3/8/2019 11:55,30.32315937,78.06704515,15,658,,5.53,105,23,31,,
550,T,3/8/2019 11:55,30.32314277,78.06711424,17,658,,5.99,103,23,31,,
551,T,3/8/2019 11:55,30.32311851,78.06716717,18,659,,5.97,105,23,31,,
552,T,3/8/2019 11:55,30.32309917,78.06722852,15,659,,5.66,105,23,31,,
553,T,3/8/2019 11:55,30.32307892,78.06730033,15,660,,4.63,102,23,31,,
554,T,3/8/2019 11:55,30.32306206,78.06736476,15,659,,4.71,103,23,31,,
555,T,3/8/2019 11:55,30.32304508,78.06741117,17,659,,5,109,23,31,,
556,T,3/8/2019 11:55,30.32301995,78.06747904,17,658,,5.47,109,23,31,,
557,T,3/8/2019 11:55,30.32296904,78.06754094,17,658,,5.29,111,23,31,,
558,T,3/8/2019 11:55,30.32297126,78.06755813,18,659,,4.28,113,23,31,,
559,T,3/8/2019 11:55,30.32298451,78.06759536,17,658,,3.57,100,23,31,,
560,T,3/8/2019 11:55,30.32297703,78.06765616,17,658,,4.69,94,23,31,,
561,T,3/8/2019 11:55,30.32295685,78.06772928,17,657,,5.07,95,23,31,,
562,T,3/8/2019 11:55,30.3229568,78.06778532,18,657,,5.2,93,23,31,,
563,T,3/8/2019 11:55,30.3229485,78.06782614,17,656,,4.22,98,23,31,,
564,T,3/8/2019 11:55,30.32292547,78.06785754,17,655,,3.97,102,23,31,,
565,T,3/8/2019 11:55,30.32291067,78.06791967,17,655,,3.92,107,23,31,,
566,T,3/8/2019 11:55,30.3228831,78.06798471,17,653,,4.89,111,23,31,,
567,T,3/8/2019 11:55,30.32287291,78.06803203,15,653,,4.25,100,22,31,,
568,T,3/8/2019 11:55,30.32286136,78.06809581,15,654,,4.47,99,22,31,,
569,T,3/8/2019 11:55,30.32284701,78.0681558,15,653,,4.73,99,22,31,,
570,T,3/8/2019 11:55,30.32281446,78.06825406,17,653,,5.68,103,22,31,,
571,T,3/8/2019 11:55,30.32278002,78.06833559,17,652,,6.54,106,22,31,,
572,T,3/8/2019 11:55,30.32282198,78.06839735,17,652,,6.03,90,23,31,,
573,T,3/8/2019 11:55,30.32282409,78.06846652,17,652,,6.2,88,23,31,,
574,T,3/8/2019 11:55,30.32280746,78.06855436,15,651,,6.55,94,23,31,,
575,T,3/8/2019 11:55,30.32280092,78.06864177,15,652,,7.86,95,23,31,,
576,T,3/8/2019 11:55,30.32277896,78.06872601,15,651,,7.86,96,23,31,,
577,T,3/8/2019 11:55,30.32275232,78.06879064,15,650,,7.2,97,23,31,,
578,T,3/8/2019 11:55,30.32275633,78.0688818,15,650,,8.03,94,23,31,,
579,T,3/8/2019 11:55,30.322757,78.06901828,15,650,,9.58,93,23,31,,
580,T,3/8/2019 11:55,30.32274675,78.06914259,15,649,,10.02,93,23,31,,
581,T,3/8/2019 11:55,30.32276909,78.06926192,14,650,,9.97,86,23,31,,
582,T,3/8/2019 11:55,30.32278897,78.06936908,15,650,,9.98,84,23,31,,
583,T,3/8/2019 11:55,30.32279516,78.06947284,15,649,,10.12,84,23,31,,
584,T,3/8/2019 11:55,30.322806,78.06956673,15,649,,9.8,81,23,31,,
585,T,3/8/2019 11:55,30.3228187,78.06965956,15,649,,9.4,80,23,31,,
586,T,3/8/2019 11:55,30.3228363,78.06977411,17,649,,9.99,80,23,31,,
587,T,3/8/2019 11:55,30.32284694,78.06982189,15,650,,7.71,78,23,31,,
588,T,3/8/2019 11:55,30.32285725,78.06989643,15,650,,7.09,81,23,31,,
589,T,3/8/2019 11:55,30.32284991,78.06994685,15,650,,6.54,85,23,31,,
590,T,3/8/2019 11:55,30.3228465,78.06997875,15,649,,4.94,92,23,31,,
591,T,3/8/2019 11:55,30.32285809,78.07003482,15,649,,5.11,86,23,31,,
592,T,3/8/2019 11:55,30.32286509,78.07006489,15,649,,4.03,79,23,31,,
593,T,3/8/2019 11:55,30.32288369,78.07011159,15,649,,4.12,82,23,31,,
594,T,3/8/2019 11:55,30.32286774,78.07018468,17,647,,4.7,85,23,31,,
595,T,3/8/2019 11:55,30.32286556,78.07021991,15,646,,4.21,85,23,31,,
596,T,3/8/2019 11:55,30.32286573,78.07026603,15,646,,3.88,83,23,31,,
597,T,3/8/2019 11:55,30.32286099,78.07030627,14,645,,3.48,90,23,31,,
598,T,3/8/2019 11:55,30.32283904,78.07034163,14,645,,3.24,110,23,31,,
599,T,3/8/2019 11:55,30.32281121,78.07037933,15,644,,3.42,108,23,31,,
600,T,3/8/2019 11:55,30.3228155,78.07038632,14,645,,1.39,82,23,31,,
601,T,3/8/2019 11:55,30.32281312,78.07040732,15,644,,1.44,88,23,31,,
602,T,3/8/2019 11:55,30.32280012,78.07041934,14,644,,0.44,112,23,31,,
603,T,3/8/2019 11:55,30.32279738,78.07042536,14,643,,0.65,112,23,31,,
604,T,3/8/2019 11:55,30.3227961,78.0704323,14,644,,0.45,112,23,31,,
605,T,3/8/2019 11:55,30.32279503,78.07043691,14,644,,0.47,112,23,31,,
606,T,3/8/2019 11:55,30.32279146,78.07043697,14,644,,0,,23,31,,
607,T,3/8/2019 11:55,30.32278758,78.07043677,14,645,,0,,22,31,,
608,T,3/8/2019 11:56,30.32278397,78.07043526,14,645,,0,,22,31,,
609,T,3/8/2019 11:56,30.32277887,78.07043634,14,645,,0,,22,31,,
610,T,3/8/2019 11:56,30.3227781,78.07043537,14,644,,0,,22,31,,
611,T,3/8/2019 11:56,30.3227802,78.07043616,14,644,,0,,22,31,,
612,T,3/8/2019 11:56,30.3227771,78.07043651,14,644,,0,,22,31,,
613,T,3/8/2019 11:56,30.32277217,78.07043785,14,643,,0,,22,31,,
614,T,3/8/2019 11:56,30.3227684,78.07043675,14,643,,0,,22,31,,
615,T,3/8/2019 11:56,30.32276758,78.07043479,14,642,,0,,22,31,,
616,T,3/8/2019 11:56,30.32276424,78.07043537,14,642,,0,,22,31,,
617,T,3/8/2019 11:56,30.32276138,78.07043747,14,642,,0,,23,31,,
618,T,3/8/2019 11:56,30.32275955,78.07043899,14,642,,0,,23,31,,
619,T,3/8/2019 11:56,30.32275821,78.07044031,14,642,,0,,23,31,,
620,T,3/8/2019 11:56,30.32275754,78.07044113,14,643,,0,,23,31,,
621,T,3/8/2019 11:56,30.32275712,78.07044179,14,643,,0,,23,31,,
622,T,3/8/2019 11:56,30.32275693,78.0704422,14,642,,0,,23,31,,
623,T,3/8/2019 11:56,30.32275686,78.07044244,14,642,,0,,23,31,,
624,T,3/8/2019 11:56,30.32275685,78.07044257,14,642,,0,,23,31,,
625,T,3/8/2019 11:56,30.32275675,78.0704427,14,643,,0,,23,31,,
626,T,3/8/2019 11:56,30.3227567,78.07044276,14,643,,0,,23,31,,
627,T,3/8/2019 11:56,30.32275666,78.0704428,14,643,,0,,23,31,,
628,T,3/8/2019 11:56,30.32275661,78.07044282,14,643,,0,,23,31,,
629,T,3/8/2019 11:56,30.32275007,78.07046581,14,643,,2.53,99,23,31,,
630,T,3/8/2019 11:56,30.32274293,78.07049682,14,644,,2.61,105,23,31,,
631,T,3/8/2019 11:56,30.32273327,78.07052579,14,642,,2.82,109,23,31,,
632,T,3/8/2019 11:56,30.32272073,78.07055708,14,641,,2.89,110,23,31,,
633,T,3/8/2019 11:56,30.32270441,78.07058714,14,642,,2.76,115,23,31,,
634,T,3/8/2019 11:56,30.32269023,78.0706105,14,643,,1.81,120,23,31,,
635,T,3/8/2019 11:56,30.32267543,78.07063057,14,643,,1.95,127,23,31,,
636,T,3/8/2019 11:56,30.32266239,78.07065297,14,643,,2.05,123,23,31,,
637,T,3/8/2019 11:56,30.32265083,78.0706739,15,644,,1.77,123,23,31,,
638,T,3/8/2019 11:56,30.32263455,78.07069546,15,644,,2.37,127,23,31,,
639,T,3/8/2019 11:56,30.32260048,78.07072259,15,641,,3.68,140,23,31,,
640,T,3/8/2019 11:56,30.32255548,78.07075626,17,640,,4.37,143,23,31,,
641,T,3/8/2019 11:56,30.32250587,78.07079743,15,639,,4.93,142,24,31,,
642,T,3/8/2019 11:56,30.32239867,78.07090031,15,642,,5.29,136,24,31,,
643,T,3/8/2019 11:56,30.32232946,78.0709594,15,641,,5.86,137,24,31,,
