type,time,latitude,longitude,accuracy (m),altitude (m),geoid_height (m),speed (m/s),bearing (deg),sat_used,sat_inview,name,desc
T,2018-12-22 10:31:01,30.39844276,78.07846402,6,860.000,,7.230,205,18,32,,
T,2018-12-22 10:31:02,30.39837962,78.07843381,6,860.000,,7.520,203,18,32,,
T,2018-12-22 10:31:03,30.39831220,78.07840311,6,860.000,,7.970,201,18,33,,
T,2018-12-22 10:31:04,30.39825246,78.07835751,6,859.000,,8.500,208,18,33,,
T,2018-12-22 10:31:05,30.39818202,78.07831464,5,858.000,,8.990,210,18,33,,
T,2018-12-22 10:31:06,30.39810661,78.07826214,6,857.000,,8.950,212,18,33,,
T,2018-12-22 10:31:07,30.39804169,78.07822045,6,857.000,,8.700,212,18,33,,
T,2018-12-22 10:31:08,30.39796781,78.07817536,8,857.000,,8.380,210,18,33,,
T,2018-12-22 10:31:09,30.39789729,78.07812745,8,858.000,,8.820,209,18,33,,
T,2018-12-22 10:31:10,30.39782645,78.07809269,8,859.000,,8.900,208,18,33,,
T,2018-12-22 10:31:11,30.39773737,78.07804998,9,859.000,,9.390,205,18,34,,
T,2018-12-22 10:31:12,30.39766809,78.07800206,9,859.000,,9.210,208,23,34,,
T,2018-12-22 10:31:13,30.39758376,78.07797313,9,856.000,,9.080,204,23,35,,
T,2018-12-22 10:31:14,30.39750995,78.07792858,11,856.000,,9.090,207,24,35,,
T,2018-12-22 10:31:15,30.39744193,78.07788766,11,857.000,,8.980,209,24,35,,
T,2018-12-22 10:31:16,30.39730963,78.07780169,11,857.000,,11.100,212,24,35,,
T,2018-12-22 10:31:17,30.39724077,78.07772925,6,858.000,,10.330,217,24,35,,
T,2018-12-22 10:31:18,30.39719169,78.07766973,6,858.000,,9.920,222,24,35,,
T,2018-12-22 10:31:19,30.39713843,78.07761049,6,858.000,,9.620,223,24,34,,
T,2018-12-22 10:31:20,30.39708251,78.07753780,6,856.000,,9.880,225,24,34,,
T,2018-12-22 10:31:21,30.39700896,78.07745101,14,856.000,,10.270,226,24,32,,
T,2018-12-22 10:31:22,30.39694418,78.07736100,15,855.000,,10.440,228,24,32,,
T,2018-12-22 10:31:23,30.39690709,78.07729100,15,855.000,,9.630,229,24,32,,
T,2018-12-22 10:31:24,30.39681241,78.07718741,15,854.000,,10.940,226,24,32,,
T,2018-12-22 10:31:25,30.39672648,78.07711489,15,853.000,,11.220,224,24,32,,
T,2018-12-22 10:31:26,30.39662342,78.07701589,15,853.000,,11.520,224,24,32,,
T,2018-12-22 10:31:27,30.39655144,78.07693357,15,853.000,,11.330,226,24,32,,
T,2018-12-22 10:31:28,30.39647959,78.07685148,15,851.000,,11.300,226,24,32,,
T,2018-12-22 10:31:29,30.39644422,78.07677635,15,852.000,,10.830,229,24,32,,
T,2018-12-22 10:31:31,30.39631895,78.07660569,17,854.000,,10.750,228,7,30,,
T,2018-12-22 10:31:33,30.39618071,78.07644076,15,851.000,,10.740,232,13,31,,
T,2018-12-22 10:31:34,30.39613511,78.07634013,15,849.000,,11.330,235,14,31,,
T,2018-12-22 10:31:35,30.39606016,78.07623454,15,852.000,,11.930,234,14,32,,
T,2018-12-22 10:31:36,30.39597065,78.07612330,15,851.000,,12.350,232,14,32,,
T,2018-12-22 10:31:37,30.39589213,78.07601723,15,853.000,,12.050,231,15,32,,
T,2018-12-22 10:31:38,30.39583430,78.07592478,15,852.000,,11.160,229,15,32,,
T,2018-12-22 10:31:39,30.39579214,78.07585810,15,850.000,,9.730,230,15,32,,
T,2018-12-22 10:31:40,30.39578705,78.07579630,15,849.000,,8.200,235,16,32,,
T,2018-12-22 10:31:41,30.39574482,78.07575507,15,848.000,,7.000,227,16,32,,
T,2018-12-22 10:31:42,30.39570097,78.07570531,17,848.000,,6.440,224,16,32,,
T,2018-12-22 10:31:43,30.39570526,78.07573221,17,849.000,,2.640,209,16,32,,
T,2018-12-22 10:31:44,30.39570115,78.07570948,17,848.000,,2.300,217,20,32,,
T,2018-12-22 10:31:45,30.39572785,78.07572146,15,847.000,,0.290,233,20,32,,
T,2018-12-22 10:31:46,30.39570374,78.07572237,15,847.000,,0.220,232,20,32,,
T,2018-12-22 10:31:47,30.39570186,78.07572961,15,845.000,,0.000,,22,32,,
T,2018-12-22 10:31:48,30.39569358,78.07572600,15,846.000,,0.000,,22,32,,
T,2018-12-22 10:31:49,30.39569518,78.07572886,14,846.000,,0.000,,22,32,,
T,2018-12-22 10:31:50,30.39569599,78.07573176,14,846.000,,0.000,,22,32,,
T,2018-12-22 10:31:51,30.39569237,78.07572806,14,845.000,,0.000,,23,32,,
T,2018-12-22 10:31:52,30.39562943,78.07567279,14,844.000,,4.710,231,23,32,,
T,2018-12-22 10:31:53,30.39557029,78.07562471,14,843.000,,5.100,232,23,32,,
T,2018-12-22 10:31:54,30.39554888,78.07558628,15,842.000,,5.430,235,23,32,,
T,2018-12-22 10:31:55,30.39551267,78.07551480,14,841.000,,6.480,234,23,32,,
T,2018-12-22 10:31:56,30.39547083,78.07544582,14,840.000,,7.790,233,25,32,,
T,2018-12-22 10:31:57,30.39542441,78.07535850,14,838.000,,8.470,236,27,32,,
T,2018-12-22 10:31:58,30.39537964,78.07527495,14,838.000,,8.710,236,27,32,,
T,2018-12-22 10:31:59,30.39533427,78.07519743,14,839.000,,9.270,233,27,32,,
T,2018-12-22 10:32:00,30.39527891,78.07510577,14,840.000,,9.600,233,27,32,,
T,2018-12-22 10:32:01,30.39522364,78.07503280,14,839.000,,9.090,234,27,32,,
T,2018-12-22 10:32:02,30.39517738,78.07495027,14,838.000,,8.860,236,27,32,,
T,2018-12-22 10:32:03,30.39513739,78.07486642,14,837.000,,9.250,239,27,32,,
T,2018-12-22 10:32:04,30.39507683,78.07478128,14,836.000,,9.930,232,27,32,,
T,2018-12-22 10:32:05,30.39503239,78.07472454,14,834.000,,8.790,231,27,29,,
T,2018-12-22 10:32:06,30.39498136,78.07464238,14,834.000,,9.310,234,27,30,,
T,2018-12-22 10:32:07,30.39494262,78.07455063,14,834.000,,9.650,236,27,30,,
T,2018-12-22 10:32:08,30.39487377,78.07445751,14,834.000,,9.960,235,26,30,,
T,2018-12-22 10:32:09,30.39482792,78.07438056,14,833.000,,9.660,238,26,30,,
T,2018-12-22 10:32:10,30.39477888,78.07429008,15,832.000,,9.900,239,26,30,,
T,2018-12-22 10:32:11,30.39474970,78.07421918,15,831.000,,9.610,240,26,30,,
T,2018-12-22 10:32:12,30.39472401,78.07415026,15,830.000,,9.060,242,25,30,,
T,2018-12-22 10:32:13,30.39467154,78.07405615,15,829.000,,10.520,239,25,30,,
T,2018-12-22 10:32:14,30.39463220,78.07396675,14,828.000,,10.260,239,25,30,,
T,2018-12-22 10:32:15,30.39457927,78.07385875,14,828.000,,10.320,239,25,32,,
T,2018-12-22 10:32:16,30.39451796,78.07375558,14,829.000,,10.380,240,25,32,,
T,2018-12-22 10:32:17,30.39446790,78.07365490,14,829.000,,10.360,241,25,32,,
T,2018-12-22 10:32:18,30.39441461,78.07355195,14,830.000,,10.080,239,25,32,,
T,2018-12-22 10:32:19,30.39435847,78.07345972,14,831.000,,10.490,238,25,32,,
T,2018-12-22 10:32:20,30.39429385,78.07337419,14,829.000,,10.320,234,25,32,,
T,2018-12-22 10:32:21,30.39422993,78.07328702,14,829.000,,10.250,228,25,32,,
T,2018-12-22 10:32:22,30.39416627,78.07321415,14,830.000,,9.640,224,25,32,,
T,2018-12-22 10:32:23,30.39409821,78.07316761,15,828.000,,9.120,215,25,32,,
T,2018-12-22 10:32:24,30.39401754,78.07314076,15,828.000,,9.240,204,25,32,,
