type,time,latitude,longitude,accuracy (m),altitude (m),geoid_height (m),speed (m/s),bearing (deg),sat_used,sat_inview,name,desc
T,2019-03-09 03:00:12,30.32450201,78.04612081,5,632.000,,1.160,24,23,38,20190309-083012,GPS Logger: 20190309-083012
T,2019-03-09 03:00:13,30.32451818,78.04613060,5,631.000,,1.820,24,25,38,,
T,2019-03-09 03:00:14,30.32453527,78.04614321,5,631.000,,2.040,38,27,38,,
T,2019-03-09 03:00:15,30.32454981,78.04615473,5,631.000,,1.810,42,28,38,,
T,2019-03-09 03:00:16,30.32456673,78.04616822,5,631.000,,2.490,37,27,38,,
T,2019-03-09 03:00:17,30.32458533,78.04618371,5,631.000,,2.400,39,27,38,,
T,2019-03-09 03:00:18,30.32460734,78.04620177,5,632.000,,3.190,38,27,38,,
T,2019-03-09 03:00:19,30.32463080,78.04621741,5,631.000,,2.890,36,27,38,,
T,2019-03-09 03:00:20,30.32465205,78.04623129,5,631.000,,2.220,33,27,38,,
T,2019-03-09 03:00:21,30.32467735,78.04624691,5,630.000,,3.050,32,27,38,,
T,2019-03-09 03:00:22,30.32471452,78.04627257,5,629.000,,4.300,34,27,38,,
T,2019-03-09 03:00:23,30.32476101,78.04630704,6,627.000,,4.830,34,27,38,,
T,2019-03-09 03:00:24,30.32480964,78.04633855,6,626.000,,4.490,31,27,38,,
T,2019-03-09 03:00:25,30.32490407,78.04636885,6,628.000,,5.070,26,27,38,,
T,2019-03-09 03:00:26,30.32496601,78.04641291,6,627.000,,6.860,31,28,38,,
T,2019-03-09 03:00:27,30.32502160,78.04646327,6,628.000,,7.560,33,29,38,,
T,2019-03-09 03:00:28,30.32508696,78.04651879,6,628.000,,7.610,35,29,38,,
T,2019-03-09 03:00:29,30.32515329,78.04656866,6,628.000,,7.570,33,29,38,,
T,2019-03-09 03:00:30,30.32521477,78.04660845,8,628.000,,7.520,32,29,38,,
T,2019-03-09 03:00:31,30.32528641,78.04664758,6,629.000,,8.060,28,29,38,,
T,2019-03-09 03:00:32,30.32535714,78.04668193,6,629.000,,8.890,29,28,38,,
T,2019-03-09 03:00:33,30.32544474,78.04673905,8,628.000,,8.750,31,28,38,,
T,2019-03-09 03:00:34,30.32553674,78.04680994,9,628.000,,9.950,31,28,38,,
T,2019-03-09 03:00:35,30.32559694,78.04683819,8,629.000,,9.240,32,29,38,,
T,2019-03-09 03:00:36,30.32566769,78.04686866,8,629.000,,8.710,29,29,38,,
T,2019-03-09 03:00:37,30.32574478,78.04690816,9,629.000,,8.600,29,31,38,,
T,2019-03-09 03:00:38,30.32581896,78.04694937,8,628.000,,8.440,29,31,38,,
T,2019-03-09 03:00:39,30.32589637,78.04701010,8,627.000,,8.450,30,31,38,,
T,2019-03-09 03:00:40,30.32596316,78.04703784,6,627.000,,7.850,25,31,38,,
T,2019-03-09 03:00:41,30.32602439,78.04707285,6,627.000,,7.440,27,31,37,,
T,2019-03-09 03:00:42,30.32607047,78.04709520,6,628.000,,6.370,30,31,37,,
T,2019-03-09 03:00:43,30.32612603,78.04712864,8,627.000,,6.420,30,31,38,,
T,2019-03-09 03:00:44,30.32618971,78.04717825,9,627.000,,6.850,33,31,38,,
T,2019-03-09 03:00:45,30.32622514,78.04718454,8,626.000,,5.140,27,31,38,,
T,2019-03-09 03:00:46,30.32624432,78.04720852,8,627.000,,3.370,28,31,38,,
T,2019-03-09 03:00:47,30.32626236,78.04723716,8,627.000,,3.090,33,30,38,,
T,2019-03-09 03:00:48,30.32627290,78.04726085,6,626.000,,1.290,26,30,38,,
T,2019-03-09 03:00:49,30.32625940,78.04725836,8,625.000,,0.720,30,30,38,,
T,2019-03-09 03:00:50,30.32627544,78.04725818,8,626.000,,0.930,359,31,38,,
T,2019-03-09 03:00:51,30.32629766,78.04725094,6,626.000,,1.140,331,31,38,,
T,2019-03-09 03:00:52,30.32630450,78.04724655,6,627.000,,0.880,346,31,38,,
T,2019-03-09 03:00:53,30.32632464,78.04725725,6,627.000,,2.040,21,30,38,,
T,2019-03-09 03:00:54,30.32634381,78.04727604,6,628.000,,3.340,30,30,38,,
T,2019-03-09 03:00:55,30.32638119,78.04728804,6,628.000,,3.690,28,30,38,,
T,2019-03-09 03:00:56,30.32641871,78.04730869,8,630.000,,4.310,27,30,38,,
T,2019-03-09 03:00:57,30.32645450,78.04733474,8,631.000,,4.530,31,30,38,,
T,2019-03-09 03:00:58,30.32650240,78.04737493,8,631.000,,5.430,35,30,38,,
T,2019-03-09 03:00:59,30.32655173,78.04742569,8,632.000,,5.760,37,30,38,,
T,2019-03-09 03:01:00,30.32662818,78.04749115,8,632.000,,6.860,34,29,38,,
T,2019-03-09 03:01:01,30.32667883,78.04751897,8,632.000,,7.230,33,29,38,,
T,2019-03-09 03:01:02,30.32673747,78.04756680,8,633.000,,7.250,32,30,38,,
T,2019-03-09 03:01:03,30.32681425,78.04762273,8,632.000,,7.750,31,30,37,,
T,2019-03-09 03:01:04,30.32687253,78.04763810,8,632.000,,7.690,29,30,38,,
T,2019-03-09 03:01:05,30.32695272,78.04770038,8,630.000,,8.200,33,30,38,,
T,2019-03-09 03:01:06,30.32701235,78.04775018,9,630.000,,7.770,35,30,38,,
T,2019-03-09 03:01:07,30.32706439,78.04780055,9,630.000,,7.560,38,29,38,,
T,2019-03-09 03:01:08,30.32710863,78.04786648,9,631.000,,6.810,44,29,38,,
T,2019-03-09 03:01:09,30.32715373,78.04792373,9,631.000,,7.120,45,29,38,,
T,2019-03-09 03:01:10,30.32722490,78.04798815,11,633.000,,7.980,44,29,38,,
T,2019-03-09 03:01:11,30.32727995,78.04804569,17,633.000,,7.980,44,29,38,,
T,2019-03-09 03:01:12,30.32732781,78.04810296,18,633.000,,7.850,43,29,38,,
T,2019-03-09 03:01:13,30.32740801,78.04816894,20,633.000,,8.680,41,28,37,,
T,2019-03-09 03:01:14,30.32745371,78.04821042,17,633.000,,7.620,39,28,38,,
T,2019-03-09 03:01:15,30.32750275,78.04823994,17,634.000,,6.600,40,28,38,,
T,2019-03-09 03:01:16,30.32759098,78.04832654,17,633.000,,6.610,45,28,38,,
T,2019-03-09 03:01:17,30.32761940,78.04835202,17,633.000,,5.450,38,29,38,,
T,2019-03-09 03:01:18,30.32766294,78.04838837,17,632.000,,4.720,39,29,38,,
T,2019-03-09 03:01:19,30.32767398,78.04841031,17,633.000,,3.380,43,30,38,,
T,2019-03-09 03:01:20,30.32769079,78.04843659,17,633.000,,2.510,50,30,38,,
T,2019-03-09 03:01:21,30.32771283,78.04844152,17,633.000,,1.830,7,30,38,,
T,2019-03-09 03:01:22,30.32774371,78.04843918,17,632.000,,2.050,331,30,38,,
T,2019-03-09 03:01:23,30.32778189,78.04844216,17,633.000,,2.150,336,30,38,,
T,2019-03-09 03:01:24,30.32781419,78.04837056,17,635.000,,4.280,317,30,38,,
T,2019-03-09 03:01:25,30.32784313,78.04837350,17,635.000,,3.140,329,30,38,,
T,2019-03-09 03:01:26,30.32786100,78.04836798,17,635.000,,0.000,,30,38,,
T,2019-03-09 03:01:27,30.32786133,78.04837052,17,635.000,,0.000,,30,38,,
T,2019-03-09 03:01:28,30.32786637,78.04836998,17,636.000,,0.000,,29,38,,
T,2019-03-09 03:01:29,30.32790607,78.04834868,17,634.000,,1.870,341,29,38,,
T,2019-03-09 03:01:30,30.32805246,78.04813736,18,640.000,,5.560,314,28,38,,
T,2019-03-09 03:01:31,30.32808817,78.04799129,18,639.000,,8.010,296,28,38,,
T,2019-03-09 03:01:32,30.32817426,78.04790557,18,637.000,,8.860,303,28,38,,
T,2019-03-09 03:01:33,30.32823146,78.04782531,18,636.000,,9.090,305,29,38,,
T,2019-03-09 03:01:34,30.32834366,78.04764758,17,635.000,,10.200,309,30,38,,
T,2019-03-09 03:01:35,30.32847078,78.04739317,17,634.000,,11.270,309,30,38,,
T,2019-03-09 03:01:36,30.32855832,78.04731349,17,638.000,,9.970,313,30,38,,
T,2019-03-09 03:01:37,30.32859939,78.04720598,17,638.000,,9.520,307,30,38,,
T,2019-03-09 03:01:38,30.32864335,78.04712220,15,637.000,,9.540,304,29,38,,
T,2019-03-09 03:01:39,30.32869028,78.04703503,17,637.000,,9.360,303,29,38,,
T,2019-03-09 03:01:40,30.32873209,78.04695333,18,638.000,,9.030,301,29,38,,
T,2019-03-09 03:01:41,30.32878923,78.04690123,18,639.000,,8.100,303,29,38,,
T,2019-03-09 03:01:42,30.32881278,78.04686153,18,640.000,,6.380,302,29,38,,
T,2019-03-09 03:01:43,30.32883790,78.04684155,18,640.000,,5.180,303,29,38,,
T,2019-03-09 03:01:44,30.32887101,78.04681450,18,640.000,,5.120,307,29,38,,
T,2019-03-09 03:01:45,30.32888834,78.04679381,18,640.000,,2.820,318,29,38,,
T,2019-03-09 03:01:46,30.32891393,78.04677976,17,642.000,,2.510,315,29,38,,
T,2019-03-09 03:01:47,30.32892852,78.04677485,15,642.000,,1.980,312,29,38,,
T,2019-03-09 03:01:48,30.32894066,78.04674743,15,643.000,,2.420,324,29,38,,
T,2019-03-09 03:01:49,30.32896637,78.04673020,15,643.000,,2.570,328,29,38,,
T,2019-03-09 03:01:50,30.32898594,78.04670802,15,644.000,,2.990,327,29,38,,
T,2019-03-09 03:01:51,30.32901371,78.04665290,15,642.000,,3.440,325,29,38,,
T,2019-03-09 03:01:52,30.32904140,78.04663184,17,641.000,,3.330,330,29,38,,
T,2019-03-09 03:01:53,30.32915279,78.04665701,17,641.000,,5.510,5,30,38,,
T,2019-03-09 03:01:54,30.32921721,78.04668337,15,641.000,,6.590,23,30,38,,
T,2019-03-09 03:01:55,30.32929414,78.04671374,17,641.000,,6.620,23,29,37,,
T,2019-03-09 03:01:56,30.32935897,78.04674233,17,642.000,,6.980,21,29,38,,
T,2019-03-09 03:01:57,30.32942800,78.04679144,17,641.000,,7.920,24,29,38,,
T,2019-03-09 03:01:58,30.32950779,78.04681456,15,640.000,,7.720,22,29,38,,
T,2019-03-09 03:01:59,30.32959730,78.04686495,15,640.000,,8.650,23,29,38,,
T,2019-03-09 03:02:00,30.32966771,78.04689894,15,639.000,,8.750,25,29,38,,
T,2019-03-09 03:02:01,30.32974746,78.04696223,15,638.000,,9.750,31,29,38,,
T,2019-03-09 03:02:02,30.32984101,78.04701823,15,638.000,,9.520,28,29,38,,
T,2019-03-09 03:02:03,30.32993596,78.04708020,15,638.000,,10.330,30,29,38,,
T,2019-03-09 03:02:04,30.33002361,78.04713901,17,637.000,,10.560,30,29,38,,
T,2019-03-09 03:02:05,30.33008963,78.04723326,17,637.000,,11.360,39,30,38,,
T,2019-03-09 03:02:06,30.33018167,78.04729804,17,637.000,,10.820,35,30,38,,
T,2019-03-09 03:02:07,30.33027133,78.04736075,17,636.000,,11.150,34,30,38,,
T,2019-03-09 03:02:08,30.33036152,78.04742996,17,636.000,,11.170,34,30,38,,
T,2019-03-09 03:02:09,30.33044083,78.04748170,18,636.000,,10.790,32,30,38,,
T,2019-03-09 03:02:10,30.33053452,78.04752203,18,636.000,,11.150,28,30,38,,
T,2019-03-09 03:02:11,30.33063194,78.04756317,20,637.000,,11.060,28,29,38,,
T,2019-03-09 03:02:12,30.33068621,78.04767204,20,638.000,,10.890,38,29,38,,
T,2019-03-09 03:02:13,30.33074727,78.04778118,20,639.000,,11.210,37,29,38,,
T,2019-03-09 03:02:14,30.33087339,78.04790213,21,638.000,,12.640,37,28,38,,
T,2019-03-09 03:02:15,30.33094758,78.04797294,20,638.000,,10.790,37,28,38,,
T,2019-03-09 03:02:16,30.33102586,78.04802733,18,637.000,,10.210,41,28,38,,
T,2019-03-09 03:02:17,30.33108620,78.04808861,18,637.000,,10.140,41,28,38,,
T,2019-03-09 03:02:18,30.33112843,78.04818801,17,637.000,,10.010,44,28,38,,
T,2019-03-09 03:02:19,30.33119151,78.04824676,17,639.000,,9.690,45,27,38,,
T,2019-03-09 03:02:20,30.33125438,78.04831599,18,638.000,,9.730,43,27,38,,
T,2019-03-09 03:02:21,30.33129757,78.04838815,18,638.000,,9.090,48,27,38,,
T,2019-03-09 03:02:22,30.33135675,78.04842406,17,639.000,,9.130,50,27,38,,
T,2019-03-09 03:02:23,30.33143943,78.04850536,17,639.000,,10.570,46,28,38,,
T,2019-03-09 03:02:24,30.33151083,78.04858432,15,640.000,,10.930,44,27,38,,
T,2019-03-09 03:02:25,30.33160676,78.04868105,15,639.000,,11.890,41,26,37,,
T,2019-03-09 03:02:26,30.33170330,78.04876648,15,639.000,,12.010,40,26,38,,
T,2019-03-09 03:02:27,30.33172360,78.04889880,17,639.000,,11.630,50,25,38,,
T,2019-03-09 03:02:28,30.33181601,78.04898862,17,637.000,,11.510,48,25,38,,
T,2019-03-09 03:02:29,30.33189559,78.04909666,17,637.000,,11.900,49,25,38,,
T,2019-03-09 03:02:30,30.33195814,78.04917851,18,637.000,,11.570,48,25,38,,
T,2019-03-09 03:02:31,30.33200426,78.04923075,18,637.000,,10.410,47,25,37,,
T,2019-03-09 03:02:32,30.33208935,78.04930667,17,636.000,,10.830,44,25,38,,
T,2019-03-09 03:02:33,30.33215024,78.04935462,17,638.000,,10.810,45,25,38,,
T,2019-03-09 03:02:34,30.33221327,78.04945678,17,637.000,,10.580,48,25,38,,
T,2019-03-09 03:02:35,30.33226956,78.04953998,17,636.000,,10.350,47,25,38,,
T,2019-03-09 03:02:36,30.33233224,78.04965031,15,636.000,,10.080,49,25,38,,
T,2019-03-09 03:02:37,30.33239370,78.04970465,15,638.000,,9.930,52,25,38,,
T,2019-03-09 03:02:38,30.33246816,78.04976823,15,638.000,,10.320,45,25,38,,
T,2019-03-09 03:02:39,30.33253726,78.04984789,15,638.000,,10.590,44,23,37,,
T,2019-03-09 03:02:40,30.33261281,78.04992505,17,638.000,,10.640,44,23,38,,
T,2019-03-09 03:02:41,30.33268660,78.05000577,18,642.000,,10.850,44,23,38,,
T,2019-03-09 03:02:42,30.33273284,78.05010392,17,639.000,,10.880,50,23,38,,
T,2019-03-09 03:02:43,30.33278946,78.05020214,17,640.000,,10.960,53,22,38,,
T,2019-03-09 03:02:44,30.33284092,78.05030355,18,641.000,,10.970,53,22,38,,
T,2019-03-09 03:02:45,30.33287318,78.05040699,18,641.000,,10.590,54,22,38,,
T,2019-03-09 03:02:46,30.33294790,78.05052770,18,642.000,,11.380,52,22,38,,
T,2019-03-09 03:02:47,30.33301486,78.05062283,18,645.000,,11.900,52,22,38,,
T,2019-03-09 03:02:48,30.33308492,78.05070641,18,644.000,,11.700,54,22,38,,
T,2019-03-09 03:02:49,30.33315055,78.05080916,18,644.000,,11.740,53,21,37,,
T,2019-03-09 03:02:50,30.33324704,78.05095953,18,646.000,,12.750,53,21,37,,
T,2019-03-09 03:02:51,30.33330159,78.05104025,20,646.000,,12.200,53,20,38,,
T,2019-03-09 03:02:52,30.33334064,78.05110418,18,647.000,,10.760,53,20,37,,
T,2019-03-09 03:02:53,30.33342750,78.05118498,18,644.000,,11.020,50,20,38,,
T,2019-03-09 03:02:54,30.33350458,78.05125010,20,644.000,,10.950,47,20,38,,
T,2019-03-09 03:02:55,30.33354286,78.05135209,18,645.000,,10.680,55,20,38,,
T,2019-03-09 03:02:56,30.33361320,78.05143990,18,647.000,,10.430,51,20,38,,
