type,time,latitude,longitude,accuracy (m),altitude (m),geoid_height (m),speed (m/s),bearing (deg),sat_used,sat_inview,name,desc
T,2019-03-14 10:04:28,30.39158234,78.07253963,9,814.000,,11.540,189,10,20,,
T,2019-03-14 10:04:29,30.39147950,78.07252063,11,814.000,,11.540,189,10,20,,
T,2019-03-14 10:04:30,30.39138978,78.07251435,12,813.000,,10.930,187,11,22,,
T,2019-03-14 10:04:31,30.39124008,78.07249315,11,813.000,,13.390,186,17,35,,
T,2019-03-14 10:04:32,30.39111082,78.07249151,9,812.000,,13.580,183,19,35,,
T,2019-03-14 10:04:33,30.39100391,78.07250279,11,811.000,,12.320,182,19,35,,
T,2019-03-14 10:04:34,30.39089073,78.07249229,12,811.000,,12.040,182,19,35,,
T,2019-03-14 10:04:35,30.39081189,78.07251907,9,810.000,,11.180,179,16,18,,
T,2019-03-14 10:04:36,30.39071106,78.07252168,12,810.000,,11.180,179,16,18,,
T,2019-03-14 10:04:37,30.39062623,78.07253511,11,809.000,,9.770,174,11,34,,
T,2019-03-14 10:04:38,30.39052767,78.07255677,11,809.000,,10.140,170,15,34,,
T,2019-03-14 10:04:39,30.39044845,78.07261343,9,808.000,,9.440,150,13,18,,
T,2019-03-14 10:04:40,30.39037447,78.07266223,9,807.000,,9.440,150,13,18,,
T,2019-03-14 10:04:41,30.39030395,78.07275871,11,808.000,,10.510,138,12,33,,
T,2019-03-14 10:04:42,30.39026301,78.07284365,11,809.000,,10.460,127,15,34,,
T,2019-03-14 10:04:43,30.39018284,78.07293402,12,807.000,,10.980,129,15,34,,
T,2019-03-14 10:04:44,30.39012127,78.07302355,14,807.000,,11.100,129,17,34,,
T,2019-03-14 10:04:45,30.39010529,78.07316853,12,806.000,,11.630,118,20,34,,
T,2019-03-14 10:04:46,30.39012299,78.07331776,12,806.000,,12.160,102,21,34,,
T,2019-03-14 10:04:47,30.39010523,78.07349102,11,804.000,,12.420,101,23,34,,
T,2019-03-14 10:04:48,30.39011484,78.07361696,9,805.000,,11.330,96,24,34,,
T,2019-03-14 10:04:49,30.39011829,78.07371069,8,804.000,,11.280,92,24,34,,
T,2019-03-14 10:04:50,30.39010916,78.07380691,8,803.000,,11.040,98,24,34,,
T,2019-03-14 10:04:51,30.39009610,78.07391007,6,804.000,,9.990,98,24,34,,
T,2019-03-14 10:04:52,30.39008447,78.07401146,6,804.000,,10.000,96,24,34,,
T,2019-03-14 10:04:53,30.39008363,78.07410709,8,805.000,,9.720,96,24,34,,
T,2019-03-14 10:04:54,30.39006454,78.07414877,6,805.000,,6.370,104,24,34,,
T,2019-03-14 10:04:55,30.39003602,78.07418573,8,806.000,,5.210,113,24,34,,
T,2019-03-14 10:04:56,30.39001951,78.07422337,8,807.000,,3.880,118,23,34,,
T,2019-03-14 10:04:57,30.39000167,78.07425470,9,806.000,,3.060,126,24,34,,
T,2019-03-14 10:04:58,30.38998950,78.07426258,9,811.000,,1.480,127,24,34,,
T,2019-03-14 10:04:59,30.38998661,78.07427276,11,810.000,,0.830,114,24,34,,
T,2019-03-14 10:05:00,30.38998286,78.07427542,14,809.000,,0.450,114,3,33,,
T,2019-03-14 10:05:05,30.38997494,78.07427388,18,807.000,,0.000,,14,33,,
T,2019-03-14 10:05:06,30.38997567,78.07426832,18,807.000,,0.000,,16,33,,
T,2019-03-14 10:05:07,30.38998216,78.07427316,15,808.000,,0.000,,19,33,,
T,2019-03-14 10:05:08,30.38998459,78.07427442,14,806.000,,0.000,,19,33,,
T,2019-03-14 10:05:09,30.38998357,78.07427797,14,806.000,,0.000,,19,33,,
T,2019-03-14 10:05:10,30.38998289,78.07427689,14,806.000,,0.000,,19,33,,
T,2019-03-14 10:05:11,30.38998505,78.07427243,14,806.000,,0.000,,19,33,,
T,2019-03-14 10:05:12,30.38998941,78.07427217,14,806.000,,0.000,,19,33,,
T,2019-03-14 10:05:13,30.38998348,78.07426737,14,813.000,,0.000,,19,33,,
T,2019-03-14 10:05:14,30.38998369,78.07426425,14,812.000,,0.000,,19,33,,
T,2019-03-14 10:05:15,30.38998660,78.07426616,12,810.000,,0.000,,19,33,,
T,2019-03-14 10:05:16,30.38998559,78.07426597,14,810.000,,0.000,,19,33,,
T,2019-03-14 10:05:17,30.38999058,78.07426957,12,809.000,,0.000,,19,33,,
T,2019-03-14 10:05:18,30.38999227,78.07427101,12,809.000,,0.000,,19,33,,
T,2019-03-14 10:05:19,30.38999363,78.07427185,12,808.000,,0.000,,19,33,,
T,2019-03-14 10:05:20,30.38999435,78.07427217,11,808.000,,0.000,,19,33,,
T,2019-03-14 10:05:21,30.38999492,78.07427225,9,808.000,,0.000,,19,33,,
T,2019-03-14 10:05:22,30.39000376,78.07428518,9,813.000,,0.810,125,19,33,,
T,2019-03-14 10:05:23,30.39001187,78.07430761,9,812.000,,1.650,127,19,33,,
T,2019-03-14 10:05:24,30.38999310,78.07432281,9,809.000,,2.400,129,19,33,,
T,2019-03-14 10:05:25,30.38997629,78.07434844,9,809.000,,3.190,132,21,33,,
T,2019-03-14 10:05:26,30.38995781,78.07437603,9,809.000,,3.280,135,21,33,,
T,2019-03-14 10:05:27,30.38993184,78.07441705,8,808.000,,4.540,132,22,33,,
T,2019-03-14 10:05:28,30.38990147,78.07447480,15,812.000,,5.240,135,22,33,,
T,2019-03-14 10:05:29,30.38987436,78.07454693,15,811.000,,6.200,135,22,33,,
T,2019-03-14 10:05:30,30.38982893,78.07458332,15,811.000,,6.270,141,23,33,,
T,2019-03-14 10:05:31,30.38979456,78.07461894,15,812.000,,6.360,146,23,33,,
T,2019-03-14 10:05:32,30.38973239,78.07465019,14,812.000,,6.890,149,23,33,,
T,2019-03-14 10:05:33,30.38966127,78.07468511,15,813.000,,6.800,155,23,33,,
T,2019-03-14 10:05:34,30.38960597,78.07470107,15,814.000,,6.170,180,23,33,,
T,2019-03-14 10:05:35,30.38954540,78.07468059,15,812.000,,6.230,191,23,33,,
T,2019-03-14 10:05:36,30.38949005,78.07466428,15,812.000,,6.300,195,23,32,,
T,2019-03-14 10:05:37,30.38942530,78.07462705,15,811.000,,6.950,204,23,32,,
T,2019-03-14 10:05:38,30.38936368,78.07458079,15,812.000,,7.700,211,23,32,,
T,2019-03-14 10:05:39,30.38932435,78.07453754,17,811.000,,7.530,217,22,32,,
T,2019-03-14 10:05:40,30.38925436,78.07448217,17,811.000,,8.130,218,22,32,,
T,2019-03-14 10:05:41,30.38919568,78.07443312,15,810.000,,9.390,215,22,33,,
T,2019-03-14 10:05:42,30.38913246,78.07437960,15,809.000,,8.180,215,21,33,,
T,2019-03-14 10:05:43,30.38907798,78.07435858,15,809.000,,6.350,212,22,33,,
T,2019-03-14 10:05:44,30.38903561,78.07432483,15,808.000,,4.700,218,22,33,,
T,2019-03-14 10:05:45,30.38899574,78.07431124,15,808.000,,4.510,213,23,33,,
T,2019-03-14 10:05:46,30.38899811,78.07431341,15,808.000,,1.680,198,23,33,,
T,2019-03-14 10:05:47,30.38899123,78.07431291,15,808.000,,0.710,172,23,33,,
T,2019-03-14 10:05:48,30.38899778,78.07431780,15,808.000,,0.350,211,23,33,,
T,2019-03-14 10:05:49,30.38898926,78.07431199,15,808.000,,0.450,212,23,33,,
T,2019-03-14 10:05:50,30.38896823,78.07431031,15,808.000,,1.390,178,23,33,,
T,2019-03-14 10:05:51,30.38895586,78.07431333,17,808.000,,1.580,173,23,33,,
T,2019-03-14 10:05:52,30.38893875,78.07431204,17,808.000,,1.590,210,22,33,,
T,2019-03-14 10:05:53,30.38888590,78.07429126,17,809.000,,4.670,209,22,33,,
T,2019-03-14 10:05:54,30.38880498,78.07427668,17,809.000,,5.350,192,22,33,,
T,2019-03-14 10:05:55,30.38875381,78.07423844,17,810.000,,6.020,188,22,33,,
T,2019-03-14 10:05:56,30.38871227,78.07423580,17,811.000,,5.980,187,23,33,,
T,2019-03-14 10:05:57,30.38864711,78.07425504,17,811.000,,6.410,186,23,33,,
T,2019-03-14 10:05:58,30.38856633,78.07424721,17,811.000,,7.580,184,23,33,,
T,2019-03-14 10:05:59,30.38842029,78.07424100,17,811.000,,11.540,183,23,33,,
T,2019-03-14 10:06:00,30.38831183,78.07423150,17,811.000,,12.080,184,22,33,,
T,2019-03-14 10:06:01,30.38819796,78.07425278,17,812.000,,12.510,181,22,33,,
T,2019-03-14 10:06:02,30.38807185,78.07421211,17,810.000,,12.700,185,23,33,,
T,2019-03-14 10:06:03,30.38795032,78.07419158,15,812.000,,13.790,185,22,33,,
T,2019-03-14 10:06:04,30.38784376,78.07419577,15,810.000,,13.690,183,23,33,,
T,2019-03-14 10:06:05,30.38772344,78.07419590,17,810.000,,13.670,182,23,33,,
T,2019-03-14 10:06:06,30.38762879,78.07419753,18,810.000,,12.910,181,23,33,,
T,2019-03-14 10:06:07,30.38749772,78.07415262,20,810.000,,13.270,186,23,33,,
T,2019-03-14 10:06:08,30.38742106,78.07412910,20,808.000,,12.020,189,23,33,,
T,2019-03-14 10:06:09,30.38733100,78.07413332,21,808.000,,11.610,186,23,33,,
T,2019-03-14 10:06:10,30.38715666,78.07413075,21,809.000,,13.370,184,24,33,,
T,2019-03-14 10:06:11,30.38694814,78.07413364,18,810.000,,14.800,182,24,33,,
T,2019-03-14 10:06:12,30.38684033,78.07406794,18,810.000,,14.310,185,24,33,,
T,2019-03-14 10:06:13,30.38672245,78.07409036,17,807.000,,13.590,179,24,33,,
T,2019-03-14 10:06:14,30.38660222,78.07410433,15,803.000,,12.680,177,24,33,,
T,2019-03-14 10:06:15,30.38647693,78.07409833,15,803.000,,11.820,175,25,33,,
T,2019-03-14 10:06:16,30.38636641,78.07409697,15,805.000,,11.820,176,25,33,,
T,2019-03-14 10:06:17,30.38625401,78.07410170,15,805.000,,11.850,178,25,33,,
T,2019-03-14 10:06:18,30.38615378,78.07413109,15,805.000,,10.990,174,25,34,,
T,2019-03-14 10:06:19,30.38605703,78.07414195,15,805.000,,10.520,172,24,34,,
T,2019-03-14 10:06:20,30.38596647,78.07415148,15,804.000,,10.160,170,24,34,,
T,2019-03-14 10:06:21,30.38586731,78.07418088,15,805.000,,10.140,169,25,34,,
T,2019-03-14 10:06:22,30.38577705,78.07418692,15,803.000,,10.090,171,25,34,,
T,2019-03-14 10:06:23,30.38567406,78.07420030,15,803.000,,10.480,171,25,34,,
T,2019-03-14 10:06:24,30.38557288,78.07423007,15,803.000,,10.780,169,25,34,,
T,2019-03-14 10:06:25,30.38546089,78.07424216,15,802.000,,11.910,171,25,34,,
T,2019-03-14 10:06:26,30.38534925,78.07426206,8,803.000,,12.260,170,25,34,,
T,2019-03-14 10:06:27,30.38523516,78.07427657,8,803.000,,12.480,171,24,33,,
T,2019-03-14 10:06:28,30.38511977,78.07431170,9,802.000,,12.330,171,25,34,,
T,2019-03-14 10:06:29,30.38500625,78.07436116,9,801.000,,12.000,168,25,34,,
T,2019-03-14 10:06:30,30.38489878,78.07438017,9,799.000,,11.960,170,26,34,,
T,2019-03-14 10:06:31,30.38479110,78.07440986,9,799.000,,11.570,168,26,34,,
T,2019-03-14 10:06:32,30.38470203,78.07443358,11,798.000,,10.840,167,25,34,,
T,2019-03-14 10:06:33,30.38461946,78.07443729,11,798.000,,10.390,170,25,34,,
T,2019-03-14 10:06:34,30.38450750,78.07446425,11,797.000,,10.560,168,24,34,,
T,2019-03-14 10:06:35,30.38441957,78.07450105,9,796.000,,9.970,168,25,34,,
T,2019-03-14 10:06:36,30.38433387,78.07452120,9,795.000,,9.850,169,25,34,,
T,2019-03-14 10:06:37,30.38423141,78.07456654,9,794.000,,10.300,166,25,34,,
T,2019-03-14 10:06:38,30.38415497,78.07460642,9,794.000,,10.360,166,24,33,,
T,2019-03-14 10:06:39,30.38403988,78.07461193,8,793.000,,11.650,172,24,34,,
T,2019-03-14 10:06:40,30.38394526,78.07463146,9,793.000,,12.120,169,24,34,,
T,2019-03-14 10:06:41,30.38383576,78.07463281,9,791.000,,11.780,172,24,35,,
T,2019-03-14 10:06:42,30.38371658,78.07461957,11,792.000,,12.170,176,24,34,,
T,2019-03-14 10:06:43,30.38363137,78.07462588,11,792.000,,11.180,178,24,34,,
T,2019-03-14 10:06:44,30.38355486,78.07463060,11,793.000,,9.800,176,25,34,,
T,2019-03-14 10:06:45,30.38347868,78.07463516,11,791.000,,9.260,176,24,34,,
T,2019-03-14 10:06:46,30.38340817,78.07465652,11,790.000,,9.030,174,22,34,,
T,2019-03-14 10:06:47,30.38330598,78.07466447,9,789.000,,10.700,177,22,34,,
T,2019-03-14 10:06:48,30.38320226,78.07468062,9,789.000,,11.050,176,22,34,,
T,2019-03-14 10:06:49,30.38310872,78.07469992,9,789.000,,11.190,175,22,34,,
T,2019-03-14 10:06:50,30.38299124,78.07469927,9,789.000,,11.290,176,21,34,,
T,2019-03-14 10:06:51,30.38287933,78.07472070,11,790.000,,11.570,174,21,34,,
T,2019-03-14 10:06:52,30.38280983,78.07470409,9,791.000,,9.810,177,22,32,,
T,2019-03-14 10:06:53,30.38273365,78.07469257,8,791.000,,7.870,177,23,33,,
T,2019-03-14 10:06:54,30.38267039,78.07469260,8,791.000,,6.980,180,23,33,,
T,2019-03-14 10:06:55,30.38260522,78.07464941,8,791.000,,8.390,182,23,33,,
T,2019-03-14 10:06:56,30.38253127,78.07466985,6,790.000,,8.150,170,24,33,,
T,2019-03-14 10:06:57,30.38246065,78.07468903,6,790.000,,7.260,169,24,33,,
T,2019-03-14 10:06:58,30.38241036,78.07468966,6,790.000,,6.330,167,24,33,,
T,2019-03-14 10:06:59,30.38235560,78.07470678,8,790.000,,6.180,166,24,33,,
T,2019-03-14 10:07:00,30.38231238,78.07472966,6,789.000,,4.900,160,24,33,,
T,2019-03-14 10:07:01,30.38228105,78.07474877,6,790.000,,3.510,157,25,33,,
T,2019-03-14 10:07:02,30.38225372,78.07476882,6,788.000,,2.500,159,25,33,,
T,2019-03-14 10:07:03,30.38224375,78.07477812,6,787.000,,1.190,159,25,33,,
T,2019-03-14 10:07:04,30.38222752,78.07478285,6,787.000,,1.800,165,25,33,,
T,2019-03-14 10:07:05,30.38220593,78.07480333,6,788.000,,3.160,162,25,33,,
T,2019-03-14 10:07:06,30.38215902,78.07482839,6,787.000,,4.080,160,25,33,,
T,2019-03-14 10:07:07,30.38210528,78.07484714,6,787.000,,5.790,164,25,33,,
T,2019-03-14 10:07:08,30.38205253,78.07485641,6,786.000,,5.940,162,25,33,,
T,2019-03-14 10:07:09,30.38199061,78.07487928,6,785.000,,6.660,161,25,33,,
T,2019-03-14 10:07:10,30.38192061,78.07487907,6,786.000,,6.740,171,24,32,,
T,2019-03-14 10:07:11,30.38185169,78.07488815,6,785.000,,7.150,173,24,33,,
T,2019-03-14 10:07:12,30.38177237,78.07491037,6,784.000,,7.800,163,24,33,,
T,2019-03-14 10:07:13,30.38170126,78.07493603,5,786.000,,7.250,164,24,33,,
T,2019-03-14 10:07:14,30.38164835,78.07495701,6,785.000,,6.020,164,24,33,,
T,2019-03-14 10:07:15,30.38162871,78.07496558,6,785.000,,3.640,159,24,33,,
T,2019-03-14 10:07:16,30.38161210,78.07497357,6,785.000,,3.030,163,24,33,,
T,2019-03-14 10:07:17,30.38158461,78.07498207,9,785.000,,2.710,170,24,33,,
T,2019-03-14 10:07:18,30.38157920,78.07496390,11,785.000,,1.910,198,24,33,,
T,2019-03-14 10:07:19,30.38151315,78.07492071,12,784.000,,3.550,209,24,33,,
T,2019-03-14 10:07:20,30.38156180,78.07496514,14,784.000,,1.060,199,25,33,,
T,2019-03-14 10:07:21,30.38155260,78.07497194,15,784.000,,0.930,197,25,33,,
T,2019-03-14 10:07:22,30.38158534,78.07499289,14,784.000,,0.180,115,25,33,,
T,2019-03-14 10:07:23,30.38160246,78.07501831,11,785.000,,0.590,104,25,33,,
T,2019-03-14 10:07:24,30.38160246,78.07503798,11,783.000,,0.880,112,25,33,,
T,2019-03-14 10:07:25,30.38160008,78.07505519,11,784.000,,1.510,126,25,34,,
T,2019-03-14 10:07:26,30.38160036,78.07509687,11,782.000,,2.010,125,25,34,,
T,2019-03-14 10:07:27,30.38150037,78.07508255,9,783.000,,5.090,168,25,34,,
T,2019-03-14 10:07:28,30.38143133,78.07507583,15,783.000,,5.970,171,25,34,,
T,2019-03-14 10:07:29,30.38135967,78.07508821,17,784.000,,6.720,171,25,34,,
T,2019-03-14 10:07:30,30.38128710,78.07510147,17,784.000,,7.100,168,25,34,,
T,2019-03-14 10:07:31,30.38122333,78.07510632,17,785.000,,7.220,172,25,34,,
T,2019-03-14 10:07:32,30.38116478,78.07512574,15,784.000,,6.790,163,25,34,,
T,2019-03-14 10:07:33,30.38108708,78.07515648,15,783.000,,7.050,160,25,34,,
T,2019-03-14 10:07:34,30.38102307,78.07519822,14,783.000,,7.990,155,25,34,,
T,2019-03-14 10:07:35,30.38096122,78.07525269,14,781.000,,7.510,149,25,34,,
T,2019-03-14 10:07:36,30.38089576,78.07529939,14,780.000,,7.390,148,25,34,,
T,2019-03-14 10:07:37,30.38083105,78.07536042,14,778.000,,7.370,147,25,34,,
T,2019-03-14 10:07:38,30.38076006,78.07541884,14,777.000,,7.710,146,25,34,,
T,2019-03-14 10:07:39,30.38069771,78.07546614,15,776.000,,7.940,145,25,34,,
T,2019-03-14 10:07:40,30.38063122,78.07550417,15,777.000,,8.040,148,25,34,,
T,2019-03-14 10:07:41,30.38057369,78.07555621,15,775.000,,7.800,145,25,34,,
T,2019-03-14 10:07:42,30.38050084,78.07560180,15,776.000,,8.490,150,25,34,,
T,2019-03-14 10:07:43,30.38042776,78.07566292,15,776.000,,9.160,151,25,34,,
T,2019-03-14 10:07:44,30.38035522,78.07571776,15,776.000,,9.300,151,25,34,,
T,2019-03-14 10:07:45,30.38028448,78.07576786,15,777.000,,9.520,148,25,34,,
T,2019-03-14 10:07:46,30.38021672,78.07582468,14,776.000,,8.770,149,25,34,,
T,2019-03-14 10:07:47,30.38014288,78.07587556,15,776.000,,8.710,149,24,34,,
T,2019-03-14 10:07:48,30.38006623,78.07593065,14,775.000,,8.770,149,24,34,,
T,2019-03-14 10:07:49,30.38000745,78.07596841,14,778.000,,8.500,149,24,34,,
T,2019-03-14 10:07:50,30.37993426,78.07600634,14,778.000,,8.670,148,24,34,,
T,2019-03-14 10:07:51,30.37986827,78.07604116,14,777.000,,9.380,146,24,34,,
T,2019-03-14 10:07:52,30.37978839,78.07609659,14,776.000,,9.840,149,24,34,,
T,2019-03-14 10:07:53,30.37970168,78.07614224,15,776.000,,10.090,152,24,34,,
T,2019-03-14 10:07:54,30.37962286,78.07617317,15,775.000,,9.820,155,23,33,,
T,2019-03-14 10:07:55,30.37954054,78.07622511,14,775.000,,9.960,155,23,34,,
T,2019-03-14 10:07:56,30.37946361,78.07628216,14,774.000,,10.290,151,23,34,,
T,2019-03-14 10:07:57,30.37939521,78.07633125,14,774.000,,10.210,152,23,34,,
T,2019-03-14 10:07:58,30.37930445,78.07637083,14,772.000,,10.230,153,23,34,,
T,2019-03-14 10:07:59,30.37922594,78.07642104,14,772.000,,9.570,155,23,34,,
T,2019-03-14 10:08:00,30.37915243,78.07645959,14,772.000,,8.970,159,23,34,,
T,2019-03-14 10:08:01,30.37907465,78.07648357,14,773.000,,8.660,163,23,34,,
T,2019-03-14 10:08:02,30.37900358,78.07650112,14,772.000,,8.340,165,23,34,,
T,2019-03-14 10:08:03,30.37893419,78.07649496,14,772.000,,7.530,173,23,34,,
T,2019-03-14 10:08:04,30.37886358,78.07651104,14,772.000,,7.630,171,23,34,,
T,2019-03-14 10:08:05,30.37879774,78.07651381,14,772.000,,7.050,178,22,34,,
T,2019-03-14 10:08:06,30.37872681,78.07652766,15,771.000,,7.270,176,23,34,,
T,2019-03-14 10:08:07,30.37864663,78.07652293,15,771.000,,7.840,177,23,34,,
T,2019-03-14 10:08:08,30.37858087,78.07654656,15,773.000,,7.970,173,23,34,,
T,2019-03-14 10:08:09,30.37850348,78.07654697,15,774.000,,8.270,178,23,34,,
T,2019-03-14 10:08:10,30.37841033,78.07655345,15,772.000,,8.730,175,23,34,,
T,2019-03-14 10:08:11,30.37833465,78.07654706,15,772.000,,8.770,178,23,34,,
T,2019-03-14 10:08:12,30.37826196,78.07655300,17,773.000,,8.780,176,23,34,,
T,2019-03-14 10:08:13,30.37817048,78.07655950,17,774.000,,9.710,178,23,34,,
T,2019-03-14 10:08:14,30.37808413,78.07656659,17,774.000,,10.000,178,24,34,,
T,2019-03-14 10:08:15,30.37798559,78.07658560,17,774.000,,10.050,177,24,34,,
T,2019-03-14 10:08:16,30.37789910,78.07658965,17,775.000,,9.650,177,24,34,,
T,2019-03-14 10:08:17,30.37783004,78.07658425,15,774.000,,9.150,175,23,34,,
T,2019-03-14 10:08:18,30.37775220,78.07660407,15,774.000,,9.350,176,23,34,,
T,2019-03-14 10:08:19,30.37768398,78.07660727,15,774.000,,8.390,179,23,34,,
T,2019-03-14 10:08:20,30.37758958,78.07659733,17,773.000,,8.900,181,23,34,,
T,2019-03-14 10:08:21,30.37757291,78.07659918,17,773.000,,5.530,179,23,34,,
T,2019-03-14 10:08:22,30.37752739,78.07660489,15,772.000,,5.690,181,23,34,,
T,2019-03-14 10:08:23,30.37747776,78.07660147,17,772.000,,5.780,179,23,34,,
T,2019-03-14 10:08:24,30.37740962,78.07660874,17,772.000,,6.470,175,23,34,,
T,2019-03-14 10:08:25,30.37734717,78.07662485,18,773.000,,6.850,171,23,34,,
T,2019-03-14 10:08:26,30.37727245,78.07663466,18,773.000,,7.380,176,23,34,,
T,2019-03-14 10:08:27,30.37718070,78.07661839,18,774.000,,8.150,178,23,34,,
T,2019-03-14 10:08:28,30.37707791,78.07663226,18,774.000,,8.610,177,23,34,,
T,2019-03-14 10:08:29,30.37697832,78.07663082,18,774.000,,8.940,180,23,34,,
T,2019-03-14 10:08:30,30.37688487,78.07664499,18,773.000,,9.520,181,23,34,,
T,2019-03-14 10:08:31,30.37679344,78.07659586,17,773.000,,10.050,193,23,34,,
T,2019-03-14 10:08:32,30.37670461,78.07652758,17,774.000,,10.470,200,23,34,,
T,2019-03-14 10:08:33,30.37661178,78.07650180,17,774.000,,10.460,200,23,34,,
T,2019-03-14 10:08:34,30.37652598,78.07645028,17,774.000,,10.490,203,24,34,,
T,2019-03-14 10:08:35,30.37645720,78.07642375,17,773.000,,9.030,206,24,34,,
T,2019-03-14 10:08:36,30.37639065,78.07638598,17,772.000,,8.710,206,24,34,,
T,2019-03-14 10:08:37,30.37632097,78.07634275,18,772.000,,8.610,208,23,33,,
T,2019-03-14 10:08:38,30.37625087,78.07631487,20,772.000,,8.250,204,23,34,,
T,2019-03-14 10:08:39,30.37617366,78.07628978,20,773.000,,8.210,197,23,34,,
T,2019-03-14 10:08:40,30.37607661,78.07624758,20,773.000,,8.700,197,23,34,,
T,2019-03-14 10:08:41,30.37598208,78.07620941,20,773.000,,9.190,197,23,34,,
T,2019-03-14 10:08:42,30.37588024,78.07621622,20,774.000,,9.360,189,23,34,,
T,2019-03-14 10:08:43,30.37580995,78.07618433,20,774.000,,8.680,192,23,34,,
T,2019-03-14 10:08:44,30.37571456,78.07617937,20,774.000,,9.210,190,23,34,,
T,2019-03-14 10:08:45,30.37561991,78.07620260,20,773.000,,9.050,187,23,34,,
T,2019-03-14 10:08:46,30.37554720,78.07619074,20,773.000,,8.750,188,22,34,,
T,2019-03-14 10:08:47,30.37543212,78.07617903,18,773.000,,9.400,192,22,34,,
T,2019-03-14 10:08:48,30.37534025,78.07619441,17,773.000,,9.260,191,22,34,,
T,2019-03-14 10:08:49,30.37527258,78.07619974,17,773.000,,8.220,187,22,34,,
T,2019-03-14 10:08:50,30.37516433,78.07615426,18,773.000,,8.420,185,22,34,,
T,2019-03-14 10:08:51,30.37505915,78.07615245,18,773.000,,8.930,182,22,34,,
T,2019-03-14 10:08:52,30.37495495,78.07612444,20,772.000,,9.540,184,22,34,,
T,2019-03-14 10:08:53,30.37486244,78.07611743,20,772.000,,9.560,185,23,34,,
T,2019-03-14 10:08:54,30.37475943,78.07610163,20,772.000,,9.850,187,23,34,,
T,2019-03-14 10:08:55,30.37468364,78.07608851,21,773.000,,9.590,187,23,34,,
T,2019-03-14 10:08:56,30.37462589,78.07607001,21,774.000,,8.830,187,23,34,,
T,2019-03-14 10:08:57,30.37452983,78.07606514,23,774.000,,9.040,188,23,34,,
T,2019-03-14 10:08:58,30.37441473,78.07606979,21,775.000,,9.000,182,23,34,,
T,2019-03-14 10:08:59,30.37435707,78.07606800,21,774.000,,8.030,183,24,34,,
T,2019-03-14 10:09:00,30.37427890,78.07603687,20,773.000,,7.080,184,24,34,,
T,2019-03-14 10:09:01,30.37422578,78.07599006,20,772.000,,5.660,179,24,34,,
T,2019-03-14 10:09:02,30.37416157,78.07598413,20,771.000,,5.160,164,24,34,,
